**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,shape,signal_strength,q0_fwd,q4_fwd,wr_range
vol_velocity_1b,5s,UP_SMOOTH,noisy,11.809819789158176,24.797592174567345,26.699110671936758,0.032128142036956575
vol_velocity_1b,5s,UP_CHOPPY,noisy,18.415446146770677,14.95615796519411,22.256594724220623,0.11465306153391297
vol_velocity_1b,5s,DOWN_SMOOTH,inverted_u_shape,21.018326022246594,-29.450600436681224,-31.3760183299389,0.025782184137106423
vol_velocity_1b,5s,DOWN_CHOPPY,inverted_u_shape,14.251065734315317,-22.529541446208114,-18.567182410423452,0.10108150564920548
vol_velocity_1b,5s,FLAT_SMOOTH,noisy,2.1229260487891914,0.8890036138358286,-1.2339224349533628,0.03852360502319885
vol_velocity_1b,5s,FLAT_CHOPPY,noisy,1.6865635757814679,0.5638209121245829,-0.6838887395861327,0.014124137713302454
vol_velocity_1b,1m,UP_SMOOTH,noisy,14.756763637962967,27.74509116409537,24.086706210746684,0.0325546206479409
vol_velocity_1b,1m,UP_CHOPPY,u_shape,18.47351882320361,21.569426751592356,17.720063694267516,0.11393454640233269
vol_velocity_1b,1m,DOWN_SMOOTH,noisy,20.766927704594963,-33.847849462365595,-30.91622055674518,0.03470993387818988
vol_velocity_1b,1m,DOWN_CHOPPY,inverted_u_shape,12.11256323777403,-17.186348408710217,-20.75,0.11303441143075554
vol_velocity_1b,1m,FLAT_SMOOTH,noisy,4.02828943989976,-0.05227848101265823,-1.8349747474747475,0.019686282088446472
vol_velocity_1b,1m,FLAT_CHOPPY,noisy,2.797883234469564,1.0553048947224501,-0.4888252929953666,0.012627443734419153
vol_velocity_1b,5m,UP_SMOOTH,noisy,14.622168451147685,26.76259622113366,24.55909090909091,0.048021252490526245
vol_velocity_1b,5m,UP_CHOPPY,u_shape,17.385189051735345,19.410714285714285,21.261783439490447,0.05114698551176189
vol_velocity_1b,5m,DOWN_SMOOTH,inverted_u_shape,23.491015850441094,-35.11361200428725,-32.02036441586281,0.030821447220161058
vol_velocity_1b,5m,DOWN_CHOPPY,noisy,16.401337792642142,-25.066889632107024,-13.492056856187292,0.0852842809364549
vol_velocity_1b,5m,FLAT_SMOOTH,noisy,2.814931783729156,-1.2851187468418392,-0.18708943911066195,0.04900725665933492
vol_velocity_1b,5m,FLAT_CHOPPY,noisy,0.7529508051711999,-0.11936629336246928,0.09903084903084904,0.016224973671782217
vol_velocity_1b,15m,UP_SMOOTH,noisy,16.45626091892712,27.703114065780266,24.372730446927374,0.043533308796466774
vol_velocity_1b,15m,UP_CHOPPY,u_shape,18.69504722161212,18.43103448275862,17.187738246505717,0.13281434300542583
vol_velocity_1b,15m,DOWN_SMOOTH,noisy,20.62437132069905,-31.664070891514502,-31.467309753483388,0.030874635836450393
vol_velocity_1b,15m,DOWN_CHOPPY,noisy,18.829649953626937,-24.702759197324415,-15.66,0.09440993788819874
vol_velocity_1b,15m,FLAT_SMOOTH,noisy,5.643938833497588,-3.1536708860759495,1.2487367357251138,0.016144427794426375
vol_velocity_1b,15m,FLAT_CHOPPY,noisy,1.838765577100365,0.4768569087930093,0.38072519083969464,0.024303659202621564
vol_velocity_1b,1h,UP_SMOOTH,noisy,26.881965083527586,22.0859593837535,32.05399305555556,0.10287975912975911
vol_velocity_1b,1h,UP_CHOPPY,u_shape,18.63486875710327,12.277848911651729,19.56881313131313,0.09781283121991091
vol_velocity_1b,1h,DOWN_SMOOTH,noisy,31.755131320263608,-19.53787878787879,-43.899839743589745,0.058033818832954887
vol_velocity_1b,1h,DOWN_CHOPPY,inverted_u_shape,24.720082649086343,-27.75722789115646,-13.945416666666667,0.08744852531997777
vol_velocity_1b,1h,FLAT_SMOOTH,noisy,9.208493268038206,1.6766124936515998,-6.0678841309823675,0.0845915212238052
vol_velocity_1b,1h,FLAT_CHOPPY,noisy,10.804480511363733,2.6487168987168985,5.485298121426626,0.07581669100005578
vol_velocity_1b,4h,UP_SMOOTH,noisy,24.1426318847235,4.914018361581921,28.3140625,0.08514782300997548
vol_velocity_1b,4h,UP_CHOPPY,noisy,27.615411203059622,-5.357519788918206,22.257891414141415,0.2733002851736361
vol_velocity_1b,4h,DOWN_SMOOTH,noisy,27.200096200096198,-14.451480263157896,-36.91898148148148,0.05849306909248425
vol_velocity_1b,4h,DOWN_CHOPPY,noisy,31.416805555555555,-4.038194444444445,-35.455,0.18548611111111113
vol_velocity_1b,4h,FLAT_SMOOTH,noisy,7.9633788524554046,1.1755401234567902,2.6770833333333335,0.07342552050708195
vol_velocity_1b,4h,FLAT_CHOPPY,noisy,9.278261685470008,3.5805096418732782,1.0463417963417962,0.0508681063796248
vol_accel_1b,5s,UP_SMOOTH,noisy,19.21646284395083,25.391359363702097,31.37748798901853,0.04375948919531625
vol_accel_1b,5s,UP_CHOPPY,u_shape,20.76339363856868,13.550262812089356,22.976908866995075,0.14166312420294563
vol_accel_1b,5s,DOWN_SMOOTH,inverted_u_shape,20.120449805849766,-27.763950892857142,-32.8562039957939,0.035513604100946394
vol_accel_1b,5s,DOWN_CHOPPY,inverted_u_shape,14.630252100840337,-22.37731092436975,-18.471311475409838,0.10252100840336137
vol_accel_1b,5s,FLAT_SMOOTH,noisy,3.2265739223411547,1.8162790697674418,-1.4102948525737131,0.04241973735442994
vol_accel_1b,5s,FLAT_CHOPPY,noisy,1.7687129142568898,0.11946778711484594,0.16746221161495625,0.02442713392902951
vol_accel_1b,1m,UP_SMOOTH,noisy,11.623126122614847,23.93408134642356,26.716503838101882,0.04630760270351819
vol_accel_1b,1m,UP_CHOPPY,u_shape,16.21806487289401,15.854458598726115,20.32579617834395,0.08707333006696061
vol_accel_1b,1m,DOWN_SMOOTH,inverted_u_shape,19.20627460084267,-29.229367631296892,-33.21543408360129,0.04487179487179488
vol_accel_1b,1m,DOWN_CHOPPY,inverted_u_shape,11.673913043478262,-15.109296482412061,-21.704013377926422,0.09108810496182135
vol_accel_1b,1m,FLAT_SMOOTH,noisy,3.017201565452904,1.0381505811015665,-1.9790509843513377,0.020018231633153194
vol_accel_1b,1m,FLAT_CHOPPY,noisy,2.2447987324901986,-1.3594048594048593,-0.1710059978189749,0.023666271204564437
vol_accel_1b,5m,UP_SMOOTH,noisy,11.89495035013903,24.935619314205738,26.92395104895105,0.055667453625962704
vol_accel_1b,5m,UP_CHOPPY,noisy,18.899629665645612,17.896364795918366,21.60891719745223,0.07838446702646629
vol_accel_1b,5m,DOWN_SMOOTH,noisy,17.496585179166928,-28.04581993569132,-33.186027837259104,0.04377272994152814
vol_accel_1b,5m,DOWN_CHOPPY,noisy,12.547319932998326,-20.19681742043551,-18.65175585284281,0.11725293132328307
vol_accel_1b,5m,FLAT_SMOOTH,noisy,1.7758384889003676,-0.6453488372093024,-0.2574532592218292,0.013124402074079278
vol_accel_1b,5m,FLAT_CHOPPY,noisy,2.5968775593775595,0.015496996176952485,-1.7260442260442261,0.022263832855396903
vol_accel_1b,15m,UP_SMOOTH,noisy,13.445619828037604,22.555165144061842,27.709265734265735,0.03619973979912017
vol_accel_1b,15m,UP_CHOPPY,u_shape,16.144636293208514,11.159438775510203,21.701715374841168,0.07672347846381244
vol_accel_1b,15m,DOWN_SMOOTH,inverted_u_shape,29.170408792609997,-21.834495708154506,-40.04014989293362,0.08643196746090637
vol_accel_1b,15m,DOWN_CHOPPY,noisy,16.34603310422611,-19.57328308207705,-23.773829431438127,0.042035441537123575
vol_accel_1b,15m,FLAT_SMOOTH,noisy,3.4396159676604343,-0.9705063291139241,-1.6068721576553815,0.018704724585902444
vol_accel_1b,15m,FLAT_CHOPPY,noisy,5.034703656073251,0.04643540016388965,2.3884038199181448,0.03111071816147315
vol_accel_1b,1h,UP_SMOOTH,noisy,15.289163349550345,27.230742296918766,24.731770833333332,0.08632703081232496
vol_accel_1b,1h,UP_CHOPPY,noisy,19.156789150731353,15.404289372599232,16.842604298356513,0.1729884500138889
vol_accel_1b,1h,DOWN_SMOOTH,noisy,32.95725682902154,-11.696486486486487,-44.653743315508024,0.09291753291753291
vol_accel_1b,1h,DOWN_CHOPPY,inverted_u_shape,14.8342425868511,-22.110119047619047,-18.106666666666666,0.04407623817473566
vol_accel_1b,1h,FLAT_SMOOTH,noisy,7.320263694461312,-3.9075672930421534,3.4126964014191588,0.07402215331042206
vol_accel_1b,1h,FLAT_CHOPPY,noisy,9.04302403249995,2.283178590933916,5.0530076211213935,0.05638645751047927
vol_accel_1b,4h,UP_SMOOTH,noisy,24.779284782582558,8.73967086834734,22.554026152787337,0.12034365545678605
vol_accel_1b,4h,UP_CHOPPY,noisy,15.061281295137217,4.374663978494624,15.411380597014926,0.1938894238484994
vol_accel_1b,4h,DOWN_SMOOTH,noisy,12.320383179544137,-16.21649774774775,-28.536880927291886,0.07599497902593577
vol_accel_1b,4h,DOWN_CHOPPY,noisy,9.743446291560105,-7.20018115942029,-16.943627450980394,0.12015551213157466
vol_accel_1b,4h,FLAT_SMOOTH,u_shape,6.852485990492125,1.74453125,3.3294989775051125,0.06401667861790561
vol_accel_1b,4h,FLAT_CHOPPY,noisy,5.921879608059414,0.013998907402349084,2.960277852711087,0.09002871325551876
bar_range,5s,UP_SMOOTH,noisy,27.195746894040706,,40.59675896790434,0.050327858868430164
bar_range,5s,UP_CHOPPY,monotonic_increasing,33.35172622383836,1.1805135951661632,34.53223981900452,0.1355006885697423
bar_range,5s,DOWN_SMOOTH,noisy,35.52552879609842,-8.887445887445887,-44.412974683544306,0.044390937442671086
bar_range,5s,DOWN_CHOPPY,monotonic_decreasing,18.56398928539691,-4.648760330578512,-23.212749615975422,0.09330210356603319
bar_range,5s,FLAT_SMOOTH,noisy,4.71138583314903,,-3.150495903406641,0.008167458065337918
bar_range,5s,FLAT_CHOPPY,noisy,5.60469671698786,-1.3231843575418993,1.7174177010253642,0.048822176900445824
bar_range,1m,UP_SMOOTH,monotonic_increasing,40.61455177401856,5.100082372322899,45.71463414634146,0.07641453656240493
bar_range,1m,UP_CHOPPY,noisy,38.43120277078086,1.2496542185338866,38.86870277078086,0.13482399402554335
bar_range,1m,DOWN_SMOOTH,monotonic_decreasing,38.149001437440745,-7.008670520231214,-45.15767195767196,0.029829062471021017
bar_range,1m,DOWN_CHOPPY,noisy,20.276645566818644,-3.880671506352087,-24.15731707317073,0.06404320304546057
bar_range,1m,FLAT_SMOOTH,noisy,6.360879302957329,-0.9380557202133966,-3.417591698841699,0.048194002788711665
bar_range,1m,FLAT_CHOPPY,noisy,3.5232785468806824,-1.507846556233653,1.8235735735735736,0.023918346498991605
bar_range,5m,UP_SMOOTH,monotonic_increasing,38.021647719796846,5.589056603773585,43.61070432357043,0.057533019923886264
bar_range,5m,UP_CHOPPY,noisy,39.772988802414226,0.8166890080428955,38.93392630241423,0.168257623888183
bar_range,5m,DOWN_SMOOTH,monotonic_decreasing,36.509079018304575,-6.0843714609286526,-42.593450479233226,0.06528021721987243
bar_range,5m,DOWN_CHOPPY,noisy,19.80004351982649,-2.2517094017094017,-22.051752921535893,0.08643180229156855
bar_range,5m,FLAT_SMOOTH,noisy,2.99810832409442,-1.7447835159102765,-1.4688118811881188,0.04498520274562673
bar_range,5m,FLAT_CHOPPY,monotonic_increasing,4.411874897112452,-2.428972366148532,1.9829025309639203,0.03236598112170447
bar_range,15m,UP_SMOOTH,monotonic_increasing,31.577002551820428,6.932767162066525,38.50976971388695,0.07431886419004996
bar_range,15m,UP_CHOPPY,noisy,34.91948074240604,0.8298934753661784,35.749374217772214,0.15083934811990352
bar_range,15m,DOWN_SMOOTH,monotonic_decreasing,31.71188193785383,-6.2425660792951545,-37.954448017148984,0.04154286567083182
bar_range,15m,DOWN_CHOPPY,noisy,19.241472403866954,-2.528428093645485,-21.769900497512438,0.14591703889923907
bar_range,15m,FLAT_SMOOTH,noisy,5.098913259305647,-1.2647876643073812,-3.015326633165829,0.04186081954073678
bar_range,15m,FLAT_CHOPPY,noisy,6.273901482884388,-1.7837837837837838,3.6178900325027086,0.052875385017090215
bar_range,1h,UP_SMOOTH,noisy,41.113835937740085,6.4308131241084165,47.5446490618485,0.09552047983661638
bar_range,1h,UP_CHOPPY,noisy,33.5827602952603,3.0880281690140845,35.74558080808081,0.1427936470309351
bar_range,1h,DOWN_SMOOTH,noisy,29.38112745952808,-6.514370932754881,-34.668259023354565,0.06920640866883804
bar_range,1h,DOWN_CHOPPY,noisy,24.626666666666665,-2.7857142857142856,-26.60125,0.175
bar_range,1h,FLAT_SMOOTH,noisy,4.385536046625527,0.10751028806584362,-2.2506275100401605,0.05240640369366656
bar_range,1h,FLAT_CHOPPY,u_shape,6.6522342770451655,-0.8766877927803802,3.8211271440239587,0.049550775932480196
bar_range,4h,UP_SMOOTH,noisy,19.84606820011114,10.313711414213927,30.159779614325068,0.07388352698235445
bar_range,4h,UP_CHOPPY,noisy,20.22650453053653,4.9521484375,25.17865296803653,0.06811263318112637
bar_range,4h,DOWN_SMOOTH,noisy,31.00870151378281,-14.193458980044346,-45.20216049382716,0.06864945753834645
bar_range,4h,DOWN_CHOPPY,noisy,19.345795271278647,-5.428076256499134,-19.033333333333335,0.1056619697083867
bar_range,4h,FLAT_SMOOTH,inverted_u_shape,4.496807012432012,-2.360443376068376,-1.2235190763052208,0.058537296037296016
bar_range,4h,FLAT_CHOPPY,noisy,9.191566043603627,-0.4837062937062937,1.0939668980245596,0.044013650753347955
body,5s,UP_SMOOTH,noisy,13.89910686849876,24.79491341991342,28.841786649214658,0.04385511130862285
body,5s,UP_CHOPPY,noisy,16.883358427962506,18.33779527559055,21.99419279907085,0.06589854972985165
body,5s,DOWN_SMOOTH,noisy,19.000085491149036,-31.610032362459545,-28.742049469964666,0.03148496667848605
body,5s,DOWN_CHOPPY,noisy,11.290486200551976,-20.4455,-17.2373595505618,0.06458141674333023
body,5s,FLAT_SMOOTH,noisy,4.172159162144385,2.063835330901511,-2.1083238312428736,0.014213999064952021
body,5s,FLAT_CHOPPY,noisy,4.560100893004448,3.0306963958460598,-1.5294044971583889,0.03111003255202882
body,1m,UP_SMOOTH,u_shape,21.46643049007784,26.88095238095238,33.38392857142857,0.044605432940045375
body,1m,UP_CHOPPY,noisy,16.508406730369757,19.300202156334233,20.44909638554217,0.07803513337670787
body,1m,DOWN_SMOOTH,noisy,24.005931617930194,-35.57991120976693,-31.384140061791967,0.04817448626193366
body,1m,DOWN_CHOPPY,noisy,11.745019201815117,-20.436960276338514,-18.101170568561873,0.05276338514680484
body,1m,FLAT_SMOOTH,noisy,1.8410141913981752,0.6045291709314228,-0.23173569101907865,0.041965199590583424
body,1m,FLAT_CHOPPY,noisy,4.073732375821292,1.4171660958904109,0.9528946663093004,0.01940026124960892
body,5m,UP_SMOOTH,noisy,17.04881882599812,24.35203366058906,31.028699861687414,0.03791268728155117
body,5m,UP_CHOPPY,u_shape,20.98123867935065,23.116219667943806,18.854088050314466,0.0916851997991247
body,5m,DOWN_SMOOTH,noisy,18.64943819598178,-28.70601092896175,-33.511470281543275,0.07497222174738027
body,5m,DOWN_CHOPPY,noisy,3.669900700306279,-13.03927364864865,-14.10725938009788,0.04137824610907809
body,5m,FLAT_SMOOTH,noisy,3.3510887233452484,2.0446977459016393,-1.306390977443609,0.052201475905106265
body,5m,FLAT_CHOPPY,noisy,4.03637782094319,-0.821758611033324,2.3922287390029324,0.024196854347564578
body,15m,UP_SMOOTH,noisy,19.84454655623162,22.464210155148095,33.02733286908078,0.08222516672237346
body,15m,UP_CHOPPY,u_shape,30.029655392921974,32.63384813384813,9.257223618090451,0.13965959314796522
body,15m,DOWN_SMOOTH,inverted_u_shape,19.506141571335327,-26.983118971061092,-31.587593184238553,0.07945786206164457
body,15m,DOWN_CHOPPY,noisy,12.30934513771782,-7.198988195615514,-19.508333333333333,0.12050871275997749
body,15m,FLAT_SMOOTH,noisy,4.785803052416036,1.3857692307692309,-3.0003789792824658,0.06706391469403095
body,15m,FLAT_CHOPPY,noisy,8.273332418336535,3.9542272852045017,2.815346267852331,0.044194345319791384
body,1h,UP_SMOOTH,noisy,33.95855317284304,19.612473721093203,39.957295988934995,0.06861280190578789
body,1h,UP_CHOPPY,noisy,12.853617858926835,17.351478494623656,12.452335858585858,0.04099972778004635
body,1h,DOWN_SMOOTH,inverted_u_shape,21.115498962344013,-30.57016129032258,-31.31784188034188,0.11284167554135605
body,1h,DOWN_CHOPPY,inverted_u_shape,22.395894648829433,-18.60546875,-26.1275,0.21506688963210702
body,1h,FLAT_SMOOTH,noisy,9.08166707713545,4.683865156973752,-4.397801920161698,0.13271387655821015
body,1h,FLAT_CHOPPY,noisy,12.469405161143637,8.181438356164383,-3.0175980655561525,0.07970973303776124
body,4h,UP_SMOOTH,noisy,10.48686974789916,24.82282913165266,19.33547731888964,0.12976090910297777
body,4h,UP_CHOPPY,noisy,9.62609026752942,13.705746367239101,14.788949275362318,0.051623200589700935
body,4h,DOWN_SMOOTH,noisy,28.722522123893803,-41.9775,-25.5670405982906,0.05475417895771878
body,4h,DOWN_CHOPPY,noisy,17.751241561649763,-3.8851950354609928,-21.636436597110755,0.12016910350361687
body,4h,FLAT_SMOOTH,noisy,8.187436385771313,5.38586118251928,-2.582615306639635,0.12246692820949134
body,4h,FLAT_CHOPPY,noisy,22.97887013429366,14.101800934836403,-8.877069199457258,0.08405387266183639
price_velocity_w,5s,UP_SMOOTH,noisy,23.23976575184281,25.75556353194544,35.047818791946305,0.03844806081843555
price_velocity_w,5s,UP_CHOPPY,noisy,16.748095420143393,19.928617992177315,20.838560885608857,0.05410103715188452
price_velocity_w,5s,DOWN_SMOOTH,inverted_u_shape,19.611987159411207,-32.979301075268815,-28.314366632337798,0.041899914267689686
price_velocity_w,5s,DOWN_CHOPPY,noisy,8.773843062370306,-15.345175438596492,-17.336235489220563,0.04940630134599727
price_velocity_w,5s,FLAT_SMOOTH,noisy,1.7276529576411295,0.29006163328197226,-0.9026381909547738,0.02670981270696149
price_velocity_w,5s,FLAT_CHOPPY,noisy,4.403501884105294,-0.9931623931623932,2.3294485881726157,0.030538047868155282
price_velocity_w,1m,UP_SMOOTH,u_shape,21.58715716037892,23.20682302771855,34.196292446292446,0.06443126831595447
price_velocity_w,1m,UP_CHOPPY,u_shape,27.68763183568001,31.552295918367346,8.627518891687657,0.10843597162829999
price_velocity_w,1m,DOWN_SMOOTH,noisy,18.805033989685885,-26.994864864864866,-32.74762658227848,0.08604630689321247
price_velocity_w,1m,DOWN_CHOPPY,noisy,8.784704694951028,-11.969915254237288,-18.60637417218543,0.08960220229387
price_velocity_w,1m,FLAT_SMOOTH,noisy,5.3599153585774575,2.7247292418772564,-2.635186116700201,0.07931160973058571
