day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,shape_class
2025_04_24,IS,2,FLATLINE,NONE,0.0,19.865335046739155,1745479215,1745479800,9.8,FLATLINE
2025_04_24,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9666031894815792,38.81042133596147,1745479800,1745491655,197.6,GENTLE_LINEAR_DOWN
2025_04_24,IS,4,STEEP_LINEAR_UP,NONE,0.98037927901579,62.26369369702669,1745491655,1745539195,792.3,STEEP_LINEAR_UP
2025_04_25,IS,0,NOISE,NONE,-2.0,22.428110622848543,1745539200,1745543140,65.7,NOISE
2025_04_25,IS,1,FLATLINE,NONE,0.0,23.497261239335856,1745544885,1745547300,40.2,FLATLINE
2025_04_25,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9536544450900952,30.620728238847487,1745547300,1745555745,140.8,GENTLE_CONVEX_DOWN
2025_04_25,IS,3,FLATLINE,NONE,0.0,35.062346991197735,1745555745,1745556300,9.2,FLATLINE
2025_04_25,IS,4,GENTLE_LINEAR_UP,NONE,0.9364889671080516,26.990685088837875,1745556600,1745565585,149.8,GENTLE_LINEAR_UP
2025_04_25,IS,5,GENTLE_LINEAR_DOWN,NONE,0.9627929377485124,34.95618182001449,1745565585,1745590500,415.2,GENTLE_LINEAR_DOWN
2025_04_25,IS,6,STEEP_LINEAR_UP,NONE,0.9896708445045264,49.4567431910497,1745590500,1745614795,404.9,STEEP_LINEAR_UP
2025_04_27,IS,0,NOISE,NONE,-2.0,18.37451787612501,1745791200,1745795360,69.3,NOISE
2025_04_27,IS,1,FLATLINE,NONE,0.0,19.607305489827876,1745797940,1745798395,7.6,FLATLINE
2025_04_28,IS,0,NOISE,NONE,-2.0,7.498632665387577,1745798400,1745802585,69.8,NOISE
2025_04_28,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9212045953033468,10.800474093774849,1745804485,1745808305,63.7,GENTLE_CONVEX_UP
2025_04_28,IS,2,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.918820458087002,12.001667793865204,1745808305,1745811000,44.9,GENTLE_CONCAVE_DOWN
2025_04_28,IS,3,NOISE,NONE,0.716680111387179,11.689917000273669,1745811000,1745821800,180.0,NOISE
2025_04_28,IS,4,GENTLE_CONCAVE_UP,SYMMETRIC,0.9870890634694576,24.467746032593503,1745821800,1745844465,377.8,GENTLE_CONCAVE_UP
2025_04_28,IS,5,FLATLINE,NONE,0.8499173975838579,18.11209828608493,1745844465,1745846100,27.2,FLATLINE
2025_04_28,IS,6,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8744250032988075,32.033953510281435,1745846100,1745851500,90.0,GENTLE_CONCAVE_UP
2025_04_28,IS,7,STEEP_LINEAR_DOWN,NONE,0.9694270538598762,67.36947910767746,1745851500,1745866800,255.0,STEEP_LINEAR_DOWN
2025_04_28,IS,8,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9710280863447412,51.540052603989466,1745866800,1745884795,299.9,STEEP_CONCAVE_UP
2025_04_29,IS,0,NOISE,NONE,-2.0,13.763782558858544,1745884800,1745889070,71.2,NOISE
2025_04_29,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9760971792283722,29.016313149355604,1745890925,1745903700,212.9,GENTLE_CONCAVE_UP
2025_04_29,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9588951129433546,16.747452203000854,1745903700,1745912700,150.0,GENTLE_CONVEX_DOWN
2025_04_29,IS,3,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9100303705726104,21.1083363506092,1745912700,1745923500,180.0,GENTLE_CONCAVE_UP
2025_04_29,IS,4,GENTLE_LINEAR_DOWN,NONE,0.9778510201456512,34.22871951367072,1745923500,1745937000,225.0,GENTLE_LINEAR_DOWN
2025_04_29,IS,5,GENTLE_LINEAR_UP,NONE,0.989055631223266,47.04033557123593,1745937000,1745965095,468.2,GENTLE_LINEAR_UP
2025_04_29,IS,6,STEEP_LINEAR_DOWN,NONE,0.987782625005952,29.35358426852869,1745965095,1745971195,101.7,STEEP_LINEAR_DOWN
2025_04_30,IS,0,NOISE,NONE,-2.0,10.681083190966136,1745971200,1745975030,63.8,NOISE
2025_04_30,IS,1,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9652247988629306,14.704330065513002,1745977070,1745992085,250.2,GENTLE_CONVEX_DOWN
2025_04_30,IS,2,GENTLE_LINEAR_UP,NONE,0.9813524367487764,17.918848769355613,1745992085,1746010490,306.8,GENTLE_LINEAR_UP
2025_04_30,IS,3,STEEP_LINEAR_DOWN,NONE,0.968652880382798,84.2595388972517,1746010490,1746028800,305.2,STEEP_LINEAR_DOWN
2025_04_30,IS,4,STEEP_CONVEX_UP,BACK_SKEWED,0.9680850471828932,92.76879937891908,1746028800,1746057595,479.9,STEEP_CONVEX_UP
2025_05_01,IS,0,NOISE,NONE,-2.0,5.957834224879828,1746057600,1746061505,65.1,NOISE
2025_05_01,IS,1,GENTLE_LINEAR_UP,NONE,0.8609160647753273,10.744959235432932,1746063380,1746064360,16.3,GENTLE_LINEAR_UP
2025_05_01,IS,2,GENTLE_CONVEX_UP,BACK_SKEWED,0.8646092114321143,9.433975984508988,1746064360,1746067635,54.6,GENTLE_CONVEX_UP
2025_05_01,IS,3,GENTLE_LINEAR_UP,NONE,0.9430692519558974,12.580240736562542,1746067635,1746081900,237.8,GENTLE_LINEAR_UP
2025_05_01,IS,4,FLATLINE,NONE,0.0,12.517000254100326,1746081900,1746086400,75.0,FLATLINE
2025_05_01,IS,5,GENTLE_LINEAR_UP,NONE,0.969751426818873,17.091565754178987,1746086400,1746104400,300.0,GENTLE_LINEAR_UP
2025_05_01,IS,6,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8705353474986149,33.39770542282193,1746104400,1746112500,135.0,GENTLE_CONVEX_DOWN
2025_05_01,IS,7,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8591868331421836,60.61769295755589,1746112500,1746122400,165.0,GENTLE_CONCAVE_UP
2025_05_01,IS,8,FLATLINE,NONE,0.2008972571216304,34.156444256958615,1746122400,1746130500,135.0,FLATLINE
2025_05_01,IS,9,STEEP_LINEAR_DOWN,NONE,0.9896936149514396,83.44245808004136,1746130500,1746143995,224.9,STEEP_LINEAR_DOWN
2025_05_02,IS,0,NOISE,NONE,-2.0,58.18954374740476,1746144000,1746147665,61.1,NOISE
2025_05_02,IS,1,GENTLE_LINEAR_UP,NONE,0.9666156543923724,30.85993601349284,1746149460,1746167045,293.1,GENTLE_LINEAR_UP
2025_05_02,IS,2,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9809102182251058,21.144698235720465,1746167045,1746182700,260.9,GENTLE_CONVEX_DOWN
2025_05_02,IS,3,STEEP_LINEAR_UP,NONE,0.9781997543820378,44.225042058557456,1746182700,1746215100,540.0,STEEP_LINEAR_UP
2025_05_02,IS,4,GENTLE_LINEAR_DOWN,NONE,0.9552348230646962,23.057909084204944,1746215100,1746219595,74.9,GENTLE_LINEAR_DOWN
2025_05_04,IS,0,NOISE,NONE,-2.0,16.683300780661348,1746396000,1746403195,119.9,NOISE
2025_05_05,IS,0,FLATLINE,NONE,0.0,11.690067211742807,1746403200,1746407185,66.4,FLATLINE
2025_05_05,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9761883329730932,26.108924106632063,1746409040,1746422215,219.6,GENTLE_CONVEX_DOWN
2025_05_05,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.9586690309361,13.38604733912757,1746422215,1746434700,208.1,GENTLE_CONCAVE_UP
2025_05_05,IS,3,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.977438261806506,18.54091496846116,1746434700,1746452700,300.0,GENTLE_CONVEX_DOWN
2025_05_05,IS,4,GENTLE_LINEAR_UP,NONE,0.9802141037449648,27.12837210572969,1746452700,1746475200,375.0,GENTLE_LINEAR_UP
2025_05_05,IS,5,STEEP_LINEAR_DOWN,NONE,0.9861643409912346,44.725701579929485,1746475200,1746489595,239.9,STEEP_LINEAR_DOWN
2025_05_06,IS,0,NOISE,NONE,-2.0,13.369253695809691,1746489600,1746493790,69.8,NOISE
2025_05_06,IS,1,GENTLE_CONVEX_DOWN,SYMMETRIC,0.981701845558682,17.58921424715164,1746495560,1746510335,246.2,GENTLE_CONVEX_DOWN
2025_05_06,IS,2,FLATLINE,NONE,0.0,14.16936080261685,1746510335,1746511200,14.4,FLATLINE
2025_05_06,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9687433315611657,26.376670251579824,1746511200,1746543600,540.0,GENTLE_LINEAR_DOWN
2025_05_06,IS,4,GENTLE_LINEAR_UP,NONE,0.9523512300172818,51.4125667482659,1746543600,1746554400,180.0,GENTLE_LINEAR_UP
2025_05_06,IS,5,NOISE,NONE,0.5337095226742414,43.13645025646171,1746554400,1746558000,60.0,NOISE
2025_05_06,IS,6,FLATLINE,NONE,0.292728823971982,43.5874581621351,1746558000,1746569700,195.0,FLATLINE
2025_05_06,IS,7,STEEP_LINEAR_UP,NONE,0.9881346906390028,89.42058223830706,1746569700,1746575995,104.9,STEEP_LINEAR_UP
2025_05_07,IS,0,NOISE,NONE,-2.0,35.848863790680525,1746576000,1746579750,62.5,NOISE
2025_05_07,IS,1,GENTLE_LINEAR_DOWN,NONE,0.8900933398492414,23.660743075127872,1746581595,1746583200,26.8,GENTLE_LINEAR_DOWN
2025_05_07,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9857705589585356,22.10777122472965,1746583200,1746607500,405.0,GENTLE_CONVEX_DOWN
2025_05_07,IS,3,GENTLE_CONCAVE_UP,SYMMETRIC,0.936184582010382,12.461447017899232,1746607500,1746615205,128.4,GENTLE_CONCAVE_UP
2025_05_07,IS,4,NOISE,NONE,0.4462921630415348,8.357675061843313,1746615205,1746616500,21.6,NOISE
2025_05_07,IS,5,FLATLINE,NONE,0.0,8.841057586198094,1746616500,1746616985,8.1,FLATLINE
2025_05_07,IS,6,GENTLE_LINEAR_UP,NONE,0.8609160647753273,8.905832608714745,1746616985,1746617745,12.7,GENTLE_LINEAR_UP
2025_05_07,IS,7,GENTLE_LINEAR_DOWN,NONE,0.8776162707951376,9.53495512192309,1746617745,1746619200,24.2,GENTLE_LINEAR_DOWN
2025_05_07,IS,8,FLATLINE,NONE,0.0,9.525558441374978,1746619480,1746620100,10.3,FLATLINE
2025_05_07,IS,9,GENTLE_LINEAR_DOWN,NONE,0.9776115547554926,47.71037167500203,1746620100,1746647100,450.0,GENTLE_LINEAR_DOWN
2025_05_07,IS,10,STEEP_LINEAR_UP,NONE,0.9733341641025792,68.0394515923327,1746647100,1746662395,254.9,STEEP_LINEAR_UP
2025_05_08,IS,0,FLATLINE,NONE,0.0,17.628275902365328,1746662400,1746666340,65.7,FLATLINE
2025_05_08,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9814449774654092,31.77700727912944,1746667945,1746706605,644.3,GENTLE_CONCAVE_UP
2025_05_08,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9682565906157238,43.33607764740146,1746706605,1746720000,223.2,GENTLE_LINEAR_DOWN
2025_05_08,IS,3,STEEP_CONCAVE_UP,BACK_SKEWED,0.9667151079233992,72.43091844201003,1746720000,1746733500,225.0,STEEP_CONCAVE_UP
2025_05_08,IS,4,STEEP_LINEAR_DOWN,NONE,0.9963487328425684,52.112552398984086,1746733500,1746748795,254.9,STEEP_LINEAR_DOWN
2025_05_09,IS,0,NOISE,NONE,-2.0,12.81832619898155,1746748800,1746752890,68.2,NOISE
2025_05_09,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9844243549895192,16.2538276259107,1746754780,1746783660,481.3,GENTLE_CONCAVE_UP
2025_05_09,IS,2,GENTLE_LINEAR_UP,NONE,0.9030435837060696,13.179279711729242,1746783660,1746785435,29.6,GENTLE_LINEAR_UP
2025_05_09,IS,3,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9711390342821196,18.55717943502151,1746785435,1746801000,259.4,GENTLE_CONCAVE_UP
2025_05_09,IS,4,GENTLE_LINEAR_DOWN,NONE,0.97960269542498,43.019892904365385,1746801000,1746815400,240.0,GENTLE_LINEAR_DOWN
2025_05_09,IS,5,FLATLINE,NONE,0.0,26.82796907394333,1746815400,1746816300,15.0,FLATLINE
2025_05_09,IS,6,NOISE,NONE,0.4022719420299972,24.836162700815024,1746816300,1746818100,30.0,NOISE
2025_05_09,IS,7,GENTLE_LINEAR_UP,NONE,0.9523343369166072,22.249789256596674,1746818100,1746824395,104.9,GENTLE_LINEAR_UP
2025_05_11,IS,0,NOISE,NONE,-2.0,33.98698687194814,1747000800,1747004680,64.7,NOISE
2025_05_11,IS,1,FLATLINE,NONE,0.8441520049153726,34.36918521241357,1747006610,1747007995,23.1,FLATLINE
2025_05_12,IS,0,NOISE,NONE,-2.0,15.301989340868031,1747008000,1747011810,63.5,NOISE
2025_05_12,IS,1,STEEP_LINEAR_UP,NONE,0.9511269236466204,49.59078323427184,1747013595,1747057500,731.8,STEEP_LINEAR_UP
2025_05_12,IS,2,STEEP_LINEAR_DOWN,NONE,0.9559093123833472,56.94289877241358,1747057500,1747070100,210.0,STEEP_LINEAR_DOWN
2025_05_12,IS,3,GENTLE_CONCAVE_UP,SYMMETRIC,0.9883780445965512,35.49419056361295,1747070100,1747094395,404.9,GENTLE_CONCAVE_UP
2025_05_13,IS,0,NOISE,NONE,-2.0,4.448089196904799,1747094400,1747098225,63.8,NOISE
2025_05_13,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9739580636488834,10.22765857126651,1747100035,1747117965,298.8,GENTLE_LINEAR_DOWN
2025_05_13,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.879054568473373,11.1618197146733,1747117965,1747125900,132.2,GENTLE_CONCAVE_UP
2025_05_13,IS,3,FLATLINE,NONE,0.0,9.936009958304624,1747125900,1747131300,90.0,FLATLINE
2025_05_13,IS,4,STEEP_LINEAR_UP,NONE,0.975576634395407,46.977368453502656,1747131300,1747167300,600.0,STEEP_LINEAR_UP
2025_05_13,IS,5,GENTLE_LINEAR_DOWN,NONE,0.994224934195423,25.486894296364028,1747167300,1747180795,224.9,GENTLE_LINEAR_DOWN
2025_05_14,IS,0,NOISE,NONE,-2.0,3.0602773980883624,1747180800,1747184815,66.9,NOISE
2025_05_14,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9296646671291268,7.536108799912921,1747186750,1747188900,35.8,GENTLE_CONCAVE_UP
2025_05_14,IS,2,GENTLE_LINEAR_UP,NONE,0.9837678432770672,11.901594341975354,1747188900,1747210625,362.1,GENTLE_LINEAR_UP
2025_05_14,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9580423025348932,22.42605096013539,1747210625,1747221520,181.6,GENTLE_LINEAR_DOWN
2025_05_14,IS,4,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9671787080565268,28.92081331816885,1747221520,1747233900,206.3,GENTLE_CONCAVE_UP
2025_05_14,IS,5,NOISE,NONE,0.8258913963895763,12.81062804949756,1747233900,1747236600,45.0,NOISE
2025_05_14,IS,6,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9420820149689274,21.707163192733223,1747236600,1747248300,195.0,GENTLE_CONCAVE_UP
2025_05_14,IS,7,NOISE,NONE,0.617704585294909,19.4593973937035,1747248300,1747253700,90.0,NOISE
2025_05_14,IS,8,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9756229154937432,21.73271044624869,1747253700,1747267195,224.9,GENTLE_CONCAVE_UP
2025_05_15,IS,0,NOISE,NONE,-2.0,4.248855189962937,1747267200,1747271605,73.4,NOISE
2025_05_15,IS,1,FLATLINE,NONE,0.545140252600989,7.879100228115163,1747273360,1747278000,77.3,FLATLINE
2025_05_15,IS,2,NOISE,NONE,0.3188799732708589,13.808507989513808,1747278000,1747287900,165.0,NOISE
2025_05_15,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9833677817194972,29.82870591905485,1747287900,1747309500,360.0,GENTLE_LINEAR_DOWN
2025_05_15,IS,4,GENTLE_LINEAR_UP,NONE,0.9668272574215504,37.244472673166015,1747309500,1747336500,450.0,GENTLE_LINEAR_UP
2025_05_15,IS,5,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9607985043705752,41.76121847457718,1747336500,1747352700,270.0,GENTLE_CONVEX_DOWN
2025_05_15,IS,6,FLATLINE,NONE,0.0,11.472958985336264,1747352700,1747353595,14.9,FLATLINE
2025_05_16,IS,0,NOISE,NONE,-2.0,19.32245345415153,1747353600,1747357650,67.5,NOISE
2025_05_16,IS,1,FLATLINE,NONE,0.6002439806126205,25.65900721630221,1747359465,1747365300,97.2,FLATLINE
2025_05_16,IS,2,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9055001055294928,13.050967231533487,1747365545,1747376620,184.6,GENTLE_CONCAVE_UP
2025_05_16,IS,3,NOISE,NONE,0.789557156292338,13.39842664995268,1747376620,1747382400,96.3,NOISE
2025_05_16,IS,4,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.986549107736144,21.122598777260304,1747382400,1747403115,345.2,GENTLE_CONCAVE_UP
2025_05_16,IS,5,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9545848985914996,33.856491288689355,1747403115,1747416600,224.8,GENTLE_CONVEX_DOWN
2025_05_16,IS,6,GENTLE_LINEAR_UP,NONE,0.9950438188211448,20.91550291900737,1747416600,1747429195,209.9,GENTLE_LINEAR_UP
2025_05_18,IS,0,NOISE,NONE,-2.0,20.41253987845772,1747605600,1747612795,119.9,NOISE
2025_05_19,IS,0,NOISE,NONE,-2.0,25.53151218486877,1747612800,1747616470,61.2,NOISE
2025_05_19,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9788673095739316,21.94943284086388,1747618335,1747637310,316.2,GENTLE_LINEAR_DOWN
2025_05_19,IS,2,FLATLINE,NONE,0.849458679215804,21.991701752884484,1747637310,1747638900,26.5,FLATLINE
2025_05_19,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9595237372286158,31.608766682612124,1747638900,1747654200,255.0,GENTLE_LINEAR_DOWN
2025_05_19,IS,4,STEEP_LINEAR_UP,NONE,0.974173213582642,46.87101695334512,1747654200,1747685700,525.0,STEEP_LINEAR_UP
2025_05_19,IS,5,FLATLINE,NONE,0.0,21.98754383857512,1747685700,1747693370,127.8,FLATLINE
2025_05_19,IS,6,GENTLE_LINEAR_UP,NONE,0.9730616950348894,19.4537602031874,1747693370,1747699195,97.1,GENTLE_LINEAR_UP
2025_05_20,IS,0,NOISE,NONE,-2.0,4.138831787473591,1747699200,1747703225,67.1,NOISE
2025_05_20,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9676999885340662,26.52642227788677,1747704955,1747719775,247.0,GENTLE_LINEAR_DOWN
2025_05_20,IS,2,FLATLINE,BACK_SKEWED,0.8922720886158204,18.295610689423917,1747719775,1747737900,302.1,FLATLINE
2025_05_20,IS,3,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9683669696286256,16.781489889633637,1747737900,1747747840,165.7,GENTLE_CONCAVE_UP
2025_05_20,IS,4,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9642290263723432,23.082209575238014,1747747840,1747759500,194.3,GENTLE_CONVEX_DOWN
2025_05_20,IS,5,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9237542571140184,23.255222704047675,1747759500,1747765800,105.0,GENTLE_CONCAVE_UP
2025_05_20,IS,6,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9590023971677548,39.88608756635083,1747765800,1747782005,270.1,GENTLE_CONVEX_DOWN
2025_05_20,IS,7,GENTLE_LINEAR_UP,NONE,0.9469308958695476,25.999601135345628,1747782005,1747785595,59.8,GENTLE_LINEAR_UP
2025_05_21,IS,0,FLATLINE,NONE,0.0,15.649941059695337,1747785600,1747789855,70.9,FLATLINE
2025_05_21,IS,1,GENTLE_LINEAR_DOWN,NONE,0.990610622467094,20.530153966462347,1747791530,1747828800,621.2,GENTLE_LINEAR_DOWN
2025_05_21,IS,2,GENTLE_LINEAR_UP,NONE,0.9491291403093036,52.74096759319087,1747828800,1747849500,345.0,GENTLE_LINEAR_UP
2025_05_21,IS,3,STEEP_CONVEX_DOWN,SYMMETRIC,0.9666894790574784,86.66977714943197,1747849500,1747871995,374.9,STEEP_CONVEX_DOWN
2025_05_22,IS,0,FLATLINE,NONE,0.0,12.554340373705156,1747872000,1747875975,66.2,FLATLINE
2025_05_22,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9313699314149354,16.47651297653312,1747877955,1747880715,46.0,GENTLE_LINEAR_DOWN
2025_05_22,IS,2,NOISE,NONE,0.7083263091022595,12.575645380711164,1747880715,1747892700,199.8,NOISE
2025_05_22,IS,3,GENTLE_LINEAR_UP,NONE,0.9815655993183268,11.243622485379596,1747892700,1747913755,350.9,GENTLE_LINEAR_UP
2025_05_22,IS,4,GENTLE_CONVEX_DOWN,SYMMETRIC,0.94995414841239,45.74757069727736,1747913755,1747922400,144.1,GENTLE_CONVEX_DOWN
2025_05_22,IS,5,GENTLE_LINEAR_UP,BACK_SKEWED,0.9560004883204594,49.59333637708946,1747922400,1747936800,240.0,GENTLE_LINEAR_UP
2025_05_22,IS,6,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8963554923248319,36.85219738728004,1747936800,1747945800,150.0,GENTLE_CONCAVE_UP
2025_05_22,IS,7,STEEP_LINEAR_DOWN,NONE,0.9859571450391232,50.31299909475861,1747945800,1747958395,209.9,STEEP_LINEAR_DOWN
2025_05_23,IS,0,FLATLINE,NONE,-2.0,12.198469636801986,1747958400,1747970100,195.0,FLATLINE
2025_05_23,IS,1,NOISE,NONE,0.772368782603569,13.79908111756269,1747970290,1747972205,31.9,NOISE
2025_05_23,IS,2,FLATLINE,NONE,0.0,12.87820730229434,1747972205,1747975295,51.5,FLATLINE
2025_05_23,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9291518284294148,19.05415683850514,1747975505,1747986535,183.8,GENTLE_LINEAR_DOWN
2025_05_23,IS,4,GENTLE_CONCAVE_UP,SYMMETRIC,0.9520207451963112,35.17741641573726,1747986535,1747997100,176.1,GENTLE_CONCAVE_UP
2025_05_23,IS,5,STEEP_LINEAR_DOWN,NONE,0.9768868304889126,103.61664620856172,1747997100,1748013300,270.0,STEEP_LINEAR_DOWN
2025_05_23,IS,6,GENTLE_LINEAR_UP,NONE,0.9778112588848066,42.17908186566719,1748013300,1748032200,315.0,GENTLE_LINEAR_UP
2025_05_23,IS,7,GENTLE_LINEAR_DOWN,NONE,0.867721831274625,43.52600899263838,1748032200,1748033995,29.9,GENTLE_LINEAR_DOWN
2025_05_25,IS,0,NOISE,NONE,-2.0,55.886971759931534,1748210400,1748214190,63.2,NOISE
2025_05_25,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8536019821649496,34.03191067434267,1748216275,1748217595,22.0,GENTLE_CONCAVE_UP
2025_05_26,IS,0,NOISE,NONE,-2.0,7.268215634070278,1748217600,1748221515,65.2,NOISE
2025_05_26,IS,1,GENTLE_LINEAR_UP,NONE,0.9654203067927288,11.13099538726392,1748223530,1748240450,282.0,GENTLE_LINEAR_UP
2025_05_26,IS,2,FLATLINE,NONE,0.0,7.432822852098819,1748240450,1748241000,9.2,FLATLINE
2025_05_26,IS,3,GENTLE_CONCAVE_UP,SYMMETRIC,0.9659703377677582,13.65075448809998,1748241000,1748271165,502.8,GENTLE_CONCAVE_UP
2025_05_26,IS,4,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8707445093838944,20.5925328009608,1748271165,1748277000,97.2,GENTLE_CONVEX_DOWN
2025_05_26,IS,5,FLATLINE,NONE,0.0,20.489913909198133,1748277000,1748297500,341.7,FLATLINE
2025_05_26,IS,6,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.897370303722634,20.15878976155818,1748297500,1748303995,108.2,GENTLE_CONCAVE_DOWN
2025_05_27,IS,0,FLATLINE,NONE,0.0,9.624468386684775,1748304000,1748308145,69.1,FLATLINE
2025_05_27,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9543237085807468,17.23390888757155,1748309785,1748324700,248.6,GENTLE_LINEAR_DOWN
2025_05_27,IS,2,GENTLE_LINEAR_UP,NONE,0.9812731943125244,30.505052921553617,1748324700,1748345400,345.0,GENTLE_LINEAR_UP
2025_05_27,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9537774697714267,21.29917982559528,1748345400,1748356200,180.0,GENTLE_LINEAR_DOWN
2025_05_27,IS,4,GENTLE_CONCAVE_UP,SYMMETRIC,0.9716792579889028,31.702002882553955,1748356200,1748385715,491.9,GENTLE_CONCAVE_UP
2025_05_27,IS,5,FLATLINE,NONE,0.0,15.114149000198406,1748385900,1748386705,13.4,FLATLINE
2025_05_27,IS,6,GENTLE_LINEAR_UP,NONE,0.9690899080340878,11.28529916579483,1748386800,1748390395,59.9,GENTLE_LINEAR_UP
2025_05_28,IS,0,NOISE,NONE,-2.0,2.0289441516353395,1748390400,1748394865,74.4,NOISE
2025_05_28,IS,1,FLATLINE,NONE,0.2244154061774099,5.3137642499934925,1748396925,1748404800,131.2,FLATLINE
2025_05_28,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9859697813249736,9.7084742414035,1748404800,1748419655,247.6,GENTLE_CONVEX_DOWN
2025_05_28,IS,3,FLATLINE,NONE,0.0,7.83677265236747,1748419655,1748420100,7.4,FLATLINE
2025_05_28,IS,4,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8854751504440611,12.103567674684786,1748420100,1748429100,150.0,GENTLE_CONVEX_DOWN
2025_05_28,IS,5,GENTLE_CONCAVE_UP,BACK_SKEWED,0.956795482824116,28.554388261819817,1748429100,1748442600,225.0,GENTLE_CONCAVE_UP
2025_05_28,IS,6,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9635601852582618,27.479341512808183,1748442600,1748454300,195.0,GENTLE_CONVEX_DOWN
2025_05_28,IS,7,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9448960653667918,12.792270887523244,1748454300,1748461500,120.0,GENTLE_CONCAVE_UP
2025_05_28,IS,8,FLATLINE,NONE,0.0,37.42996773045461,1748461500,1748470550,150.8,FLATLINE
2025_05_28,IS,9,STEEP_CONVEX_UP,BACK_SKEWED,0.9453026872535856,81.39200598516688,1748470550,1748476795,104.1,STEEP_CONVEX_UP
2025_05_29,IS,0,NOISE,NONE,-2.0,18.86728306358398,1748476800,1748480470,61.2,NOISE
2025_05_29,IS,1,GENTLE_CONCAVE_UP,SYMMETRIC,0.955130966965942,19.05497052850395,1748482285,1748499300,283.6,GENTLE_CONCAVE_UP
2025_05_29,IS,2,NOISE,NONE,0.6494780192281628,12.423781710199547,1748499300,1748505600,105.0,NOISE
2025_05_29,IS,3,FLATLINE,NONE,0.0,23.89594426012155,1748505600,1748509355,62.6,FLATLINE
2025_05_29,IS,4,GENTLE_LINEAR_UP,NONE,0.902371207684047,23.90196001640772,1748509355,1748511900,42.4,GENTLE_LINEAR_UP
2025_05_29,IS,5,FLATLINE,NONE,0.0,22.80805623746855,1748511900,1748514600,45.0,FLATLINE
2025_05_29,IS,6,STEEP_LINEAR_DOWN,NONE,0.9751561825871268,49.90471777157819,1748514600,1748557800,720.0,STEEP_LINEAR_DOWN
2025_05_29,IS,7,FLATLINE,NONE,0.0,20.38446340979002,1748557800,1748558700,15.0,FLATLINE
2025_05_29,IS,8,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.884815170507985,23.86661121655867,1748558700,1748563195,74.9,GENTLE_CONCAVE_DOWN
