entry_i,exit_i,dir,entry,exit,pts,reason,day,usd
1299,1301,1,30552.75,30567.0,13.36,target,2026_06_30,26.72
1313,1314,1,30555.5,30582.5,26.11,target,2026_06_30,52.22
182,186,1,30527.0,30514.25,-13.64,theme,2026_07_01,-27.28
380,414,-1,30435.75,30467.75,-32.89,theme,2026_07_01,-65.78
622,659,-1,30348.5,30369.0,-21.39,theme,2026_07_01,-42.78
696,715,-1,30360.0,30377.25,-18.14,theme,2026_07_01,-36.28
901,912,-1,30272.75,30264.5,7.36,target,2026_07_01,14.72
922,926,-1,30289.75,30251.25,37.61,target,2026_07_01,75.22
962,964,-1,30265.0,30278.75,-14.64,target,2026_07_01,-29.28
1024,1029,-1,30252.5,30220.0,31.61,target,2026_07_01,63.22
1040,1043,-1,30297.5,30328.75,-32.14,theme,2026_07_01,-64.28
1082,1086,-1,30251.5,30242.0,8.61,target,2026_07_01,17.22
1096,1116,-1,30227.75,30244.25,-17.39,theme,2026_07_01,-34.78
1126,1147,-1,30204.75,30167.25,36.61,target,2026_07_01,73.22
1157,1212,-1,30199.25,30155.5,42.86,target,2026_07_01,85.72
1269,1273,-1,30202.0,30186.75,14.36,target,2026_07_01,28.72
1370,1379,-1,30055.5,30066.0,-11.39,theme,2026_07_01,-22.78
75,110,-1,30063.25,30025.75,36.61,target,2026_07_02,73.22
146,149,-1,30044.0,30045.75,-2.64,target,2026_07_02,-5.28
159,161,-1,30066.25,30052.25,13.11,theme,2026_07_02,26.22
292,296,1,30202.5,30200.0,-3.39,theme,2026_07_02,-6.78
573,594,-1,29861.5,29912.75,-52.14,theme,2026_07_02,-104.28
629,634,-1,29927.75,29958.25,-31.39,theme,2026_07_02,-62.78
692,713,-1,29982.0,29987.0,-5.89,theme,2026_07_02,-11.78
870,871,1,30185.25,30277.5,91.36,target,2026_07_02,182.72
886,914,1,30252.5,30148.75,-104.64,theme,2026_07_02,-209.28
961,962,1,30248.0,30267.25,18.36,target,2026_07_02,36.72
972,974,1,30181.5,30247.5,65.11,target,2026_07_02,130.22
984,985,1,30105.5,30079.75,-26.64,target,2026_07_02,-53.28
1062,1063,-1,29781.5,29760.25,20.36,target,2026_07_02,40.72
1174,1175,-1,29456.25,29427.5,27.86,target,2026_07_02,55.72
1209,1218,-1,29457.25,29418.0,38.36,target,2026_07_02,76.72
1271,1279,-1,29401.5,29391.75,8.86,target,2026_07_02,17.72
1297,1313,-1,29439.75,29498.75,-59.89,theme,2026_07_02,-119.78
121,132,1,29626.0,29563.25,-63.64,theme,2026_07_03,-127.28
211,222,1,29661.75,29675.25,12.61,target,2026_07_03,25.22
233,458,1,29689.5,29839.25,148.86,target,2026_07_03,297.72
470,481,1,29814.0,29835.75,20.86,target,2026_07_03,41.72
506,537,1,29854.75,29841.75,-13.89,theme,2026_07_03,-27.78
575,614,1,29852.0,29837.0,-15.89,theme,2026_07_03,-31.78
639,731,1,29861.5,29879.5,17.11,theme,2026_07_03,34.22
754,760,1,29882.25,29866.5,-16.64,theme,2026_07_03,-33.28
771,835,1,29884.5,29894.25,8.86,target,2026_07_03,17.72
855,884,1,29887.5,29883.25,-5.14,theme,2026_07_03,-10.28
908,931,1,29901.5,29940.25,37.86,target,2026_07_03,75.72
941,980,1,29922.25,29905.5,-17.64,theme,2026_07_03,-35.28
1026,1054,1,29909.0,29897.25,-12.64,theme,2026_07_03,-25.28
1106,1111,1,29905.5,29903.5,-2.89,theme,2026_07_03,-5.78
1131,1139,1,29905.5,29903.75,-2.64,eod,2026_07_03,-5.28
100,107,1,29981.75,29988.5,5.86,target,2026_07_06,11.72
124,127,1,29939.25,29934.0,-6.14,theme,2026_07_06,-12.28
243,253,-1,29798.5,29761.5,36.11,target,2026_07_06,72.22
307,320,-1,29755.0,29761.25,-7.14,theme,2026_07_06,-14.28
361,389,-1,29712.0,29797.0,-85.89,theme,2026_07_06,-171.78
663,667,1,29861.75,29870.75,8.11,target,2026_07_06,16.22
683,687,1,29855.25,29860.0,3.86,target,2026_07_06,7.72
702,709,1,29859.0,29828.75,-31.14,theme,2026_07_06,-62.28
767,770,1,29859.75,29858.5,-2.14,theme,2026_07_06,-4.28
785,787,1,29851.5,29848.0,-4.39,theme,2026_07_06,-8.78
841,842,1,29881.25,29904.25,22.11,target,2026_07_06,44.22
867,873,1,29887.0,29901.0,13.11,target,2026_07_06,26.22
905,907,1,29900.75,29896.75,-4.89,theme,2026_07_06,-9.78
1019,1022,1,30020.5,30030.25,8.86,target,2026_07_06,17.72
1105,1109,1,30045.75,30031.25,-15.39,theme,2026_07_06,-30.78
65,80,-1,29921.0,29876.5,43.61,target,2026_07_07,87.22
90,185,-1,29897.25,29815.5,80.86,target,2026_07_07,161.72
228,240,-1,29799.0,29773.0,25.11,target,2026_07_07,50.22
283,299,-1,29767.0,29746.5,19.61,target,2026_07_07,39.22
311,317,-1,29772.75,29741.75,30.11,target,2026_07_07,60.22
394,397,-1,29644.0,29632.0,11.11,target,2026_07_07,22.22
454,463,-1,29623.0,29661.25,-39.14,theme,2026_07_07,-78.28
514,537,-1,29657.5,29691.25,-34.64,theme,2026_07_07,-69.28
714,735,-1,29649.75,29648.75,0.10999999999999999,target,2026_07_07,0.21999999999999997
800,815,-1,29634.5,29601.25,32.36,target,2026_07_07,64.72
827,834,-1,29623.5,29607.75,14.86,target,2026_07_07,29.72
917,919,-1,29621.0,29617.75,2.36,target,2026_07_07,4.72
1016,1035,-1,29305.5,29317.25,-12.64,theme,2026_07_07,-25.28
1296,1300,-1,29345.25,29323.25,21.11,target,2026_07_07,42.22
1313,1320,-1,29343.5,29392.75,-50.14,theme,2026_07_07,-100.28
128,142,-1,29364.5,29424.75,-61.14,theme,2026_07_08,-122.28
294,302,1,29459.5,29482.25,21.86,target,2026_07_08,43.72
316,361,1,29494.25,29456.0,-39.14,theme,2026_07_08,-78.28
534,538,-1,29345.5,29324.5,20.11,target,2026_07_08,40.22
554,568,-1,29312.5,29336.25,-24.64,theme,2026_07_08,-49.28
704,718,-1,28959.25,28965.5,-7.14,theme,2026_07_08,-14.28
742,743,-1,28998.0,28991.25,5.86,target,2026_07_08,11.72
797,805,-1,28996.0,28981.75,13.36,target,2026_07_08,26.72
817,820,-1,29016.0,29004.25,10.86,target,2026_07_08,21.72
1153,1162,1,29354.75,29398.25,42.61,target,2026_07_08,85.22
1191,1211,1,29376.5,29412.75,35.36,theme,2026_07_08,70.72
1238,1241,1,29398.25,29399.5,0.36,target,2026_07_08,0.72
1251,1312,1,29407.75,29435.5,26.86,target,2026_07_08,53.72
1323,1349,1,29430.25,29398.25,-32.89,theme,2026_07_08,-65.78
81,90,1,29404.75,29423.25,17.61,target,2026_07_09,35.22
166,168,1,29531.0,29545.75,13.86,target,2026_07_09,27.72
223,239,1,29524.5,29448.0,-77.39,theme,2026_07_09,-154.78
267,295,1,29530.25,29437.75,-93.39,theme,2026_07_09,-186.78
412,432,1,29538.5,29578.75,39.36,target,2026_07_09,78.72
446,453,1,29517.5,29480.0,-38.39,theme,2026_07_09,-76.78
516,524,1,29619.75,29630.75,10.11,target,2026_07_09,20.22
540,545,1,29613.0,29624.5,10.61,target,2026_07_09,21.22
581,583,1,29643.25,29656.0,11.86,target,2026_07_09,23.72
632,644,1,29701.0,29673.0,-28.89,theme,2026_07_09,-57.78
726,767,1,29654.75,29609.25,-46.39,theme,2026_07_09,-92.78
979,984,1,29717.25,29671.5,-46.64,theme,2026_07_09,-93.28
1056,1061,1,29866.0,29880.75,13.86,target,2026_07_09,27.72
1111,1113,1,29898.0,29905.25,6.36,target,2026_07_09,12.72
1129,1132,1,29896.75,29907.0,9.36,target,2026_07_09,18.72
1200,1218,1,29974.5,29968.75,-6.64,theme,2026_07_09,-13.28
1308,1327,1,29949.75,29966.75,16.11,target,2026_07_09,32.22
1347,1366,1,29948.5,29934.25,-15.14,theme,2026_07_09,-30.28
109,117,1,29936.5,29956.5,19.11,target,2026_07_10,38.22
180,200,-1,29867.0,29861.5,4.61,theme,2026_07_10,9.22
262,289,-1,29868.25,29924.75,-57.39,theme,2026_07_10,-114.78
467,550,-1,29867.75,29802.75,64.11,theme,2026_07_10,128.22
568,582,-1,29810.0,29799.0,10.11,target,2026_07_10,20.22
592,651,-1,29786.25,29788.75,-3.39,theme,2026_07_10,-6.78
662,677,-1,29736.25,29804.25,-68.89,theme,2026_07_10,-137.78
886,905,1,29829.75,29804.5,-26.14,theme,2026_07_10,-52.28
945,946,1,29856.0,29874.5,17.61,target,2026_07_10,35.22
978,997,1,29946.75,29869.5,-78.14,theme,2026_07_10,-156.28
1043,1046,1,29932.75,29959.75,26.11,target,2026_07_10,52.22
1065,1070,1,29874.75,29912.0,36.36,target,2026_07_10,72.72
1080,1081,1,29944.75,29971.25,25.61,target,2026_07_10,51.22
1145,1147,1,30006.0,30016.0,9.11,target,2026_07_10,18.22
1157,1165,1,30016.5,30036.0,18.61,target,2026_07_10,37.22
1282,1320,1,30049.5,30038.75,-11.64,theme,2026_07_10,-23.28
1330,1338,1,30046.5,30054.75,7.36,target,2026_07_10,14.72
1348,1379,1,30055.0,30069.0,13.11,eod,2026_07_10,26.22
98,107,-1,29882.25,29854.5,26.86,target,2026_07_13,53.72
119,125,-1,29884.0,29965.5,-82.39,theme,2026_07_13,-164.78
170,229,-1,29862.0,29781.5,79.61,target,2026_07_13,159.22
257,286,-1,29760.25,29764.0,-4.64,theme,2026_07_13,-9.28
352,360,-1,29704.75,29689.0,14.86,target,2026_07_13,29.72
434,439,-1,29682.5,29651.0,30.61,theme,2026_07_13,61.22
483,484,-1,29664.25,29645.75,17.61,target,2026_07_13,35.22
514,516,-1,29625.5,29611.25,13.36,target,2026_07_13,26.72
526,535,-1,29625.5,29621.75,2.86,target,2026_07_13,5.72
710,737,1,29761.25,29749.75,-12.39,theme,2026_07_13,-24.78
781,836,1,29785.25,29745.0,-41.14,theme,2026_07_13,-82.28
988,990,-1,29661.75,29702.0,-41.14,theme,2026_07_13,-82.28
1066,1072,-1,29643.0,29604.25,37.86,target,2026_07_13,75.72
1082,1103,-1,29608.5,29565.25,42.36,target,2026_07_13,84.72
1141,1145,-1,29549.25,29529.75,18.61,target,2026_07_13,37.22
1155,1156,-1,29541.25,29526.5,13.86,target,2026_07_13,27.72
1177,1231,-1,29504.5,29456.75,46.86,target,2026_07_13,93.72
1241,1260,-1,29504.25,29492.75,10.61,target,2026_07_13,21.22
1321,1326,-1,29465.75,29466.0,-1.1400000000000001,theme,2026_07_13,-2.2800000000000002
1351,1379,-1,29427.25,29430.75,-4.39,eod,2026_07_13,-8.78
117,125,-1,29386.75,29364.5,21.36,target,2026_07_14,42.72
333,353,-1,29372.5,29414.5,-42.89,theme,2026_07_14,-85.78
440,532,1,29547.5,29584.0,35.61,theme,2026_07_14,71.22
574,604,1,29593.0,29569.5,-24.39,theme,2026_07_14,-48.78
627,628,1,29614.75,29622.5,6.86,target,2026_07_14,13.72
642,665,1,29618.25,29599.0,-20.14,theme,2026_07_14,-40.28
708,721,1,29613.25,29601.25,-12.89,theme,2026_07_14,-25.78
731,751,1,29617.75,29593.75,-24.89,theme,2026_07_14,-49.78
771,783,1,29619.0,29574.25,-45.64,theme,2026_07_14,-91.28
826,851,1,29621.0,29591.0,-30.89,theme,2026_07_14,-61.78
921,925,1,29773.75,29796.0,21.36,theme,2026_07_14,42.72
1009,1013,1,29712.25,29740.75,27.61,target,2026_07_14,55.22
1130,1150,1,29809.5,29843.5,33.11,target,2026_07_14,66.22
1160,1162,1,29835.25,29852.25,16.11,target,2026_07_14,32.22
1176,1179,1,29829.75,29844.0,13.36,target,2026_07_14,26.72
1318,1323,1,29815.0,29775.75,-40.14,theme,2026_07_14,-80.28
128,131,1,29855.75,29881.75,25.11,target,2026_07_15,50.22
165,166,1,29859.0,29875.25,15.36,target,2026_07_15,30.72
184,186,1,29871.25,29879.5,7.36,target,2026_07_15,14.72
226,234,1,29906.25,29932.25,25.11,target,2026_07_15,50.22
294,297,1,29968.75,29973.25,3.61,target,2026_07_15,7.22
308,310,1,29956.25,29958.25,1.1099999999999999,theme,2026_07_15,2.2199999999999998
393,404,1,29994.75,30002.75,7.11,theme,2026_07_15,14.22
435,438,1,29999.75,30017.25,16.61,target,2026_07_15,33.22
449,452,1,29979.0,29970.0,-9.89,theme,2026_07_15,-19.78
499,532,1,30030.0,30016.25,-14.64,theme,2026_07_15,-29.28
558,565,1,30027.0,29990.5,-37.39,theme,2026_07_15,-74.78
717,744,-1,29919.75,29908.75,10.11,target,2026_07_15,20.22
754,790,-1,29899.25,29936.5,-38.14,theme,2026_07_15,-76.28
827,846,-1,29916.0,29881.75,33.36,target,2026_07_15,66.72
859,883,-1,29886.0,29970.5,-85.39,theme,2026_07_15,-170.78
946,986,-1,29832.5,29669.5,162.11,target,2026_07_15,324.22
997,1003,-1,29620.0,29542.5,76.61,target,2026_07_15,153.22
1013,1037,-1,29598.75,29554.5,43.36,target,2026_07_15,86.72
1048,1056,-1,29601.0,29608.75,-8.64,theme,2026_07_15,-17.28
1076,1082,-1,29583.0,29550.25,31.86,target,2026_07_15,63.72
1101,1145,-1,29465.0,29526.25,-62.14,theme,2026_07_15,-124.28
80,88,1,29705.0,29722.0,16.11,target,2026_07_16,32.22
103,105,1,29704.0,29721.25,16.36,target,2026_07_16,32.72
129,147,1,29728.0,29676.75,-52.14,theme,2026_07_16,-104.28
332,348,1,29737.5,29717.25,-21.14,theme,2026_07_16,-42.28
373,387,1,29745.0,29717.5,-28.39,theme,2026_07_16,-56.78
436,467,1,29757.5,29690.5,-67.89,theme,2026_07_16,-135.78
512,514,1,29683.0,29675.25,-8.64,theme,2026_07_16,-17.28
633,649,-1,29541.25,29584.25,-43.89,theme,2026_07_16,-87.78
712,719,-1,29563.75,29535.0,27.86,target,2026_07_16,55.72
732,742,-1,29544.0,29520.25,22.86,target,2026_07_16,45.72
752,760,-1,29541.25,29513.5,26.86,target,2026_07_16,53.72
817,819,-1,29465.0,29440.25,23.86,target,2026_07_16,47.72
842,844,-1,29454.0,29434.0,19.11,target,2026_07_16,38.22
861,865,-1,29432.75,29385.0,46.86,target,2026_07_16,93.72
903,911,-1,29410.0,29440.5,-31.39,theme,2026_07_16,-62.78
964,965,-1,29400.0,29398.5,0.61,target,2026_07_16,1.22
978,980,-1,29470.0,29482.5,-13.39,target,2026_07_16,-26.78
1022,1027,-1,29425.25,29384.0,40.36,target,2026_07_16,80.72
1041,1043,-1,29372.25,29369.5,1.8599999999999999,target,2026_07_16,3.7199999999999998
1055,1065,-1,29438.25,29397.25,40.11,target,2026_07_16,80.22
1138,1141,-1,29331.75,29297.75,33.11,target,2026_07_16,66.22
1171,1174,-1,29329.5,29295.25,33.36,target,2026_07_16,66.72
1202,1216,-1,29252.5,29229.0,22.61,target,2026_07_16,45.22
1226,1231,-1,29274.0,29251.25,21.86,target,2026_07_16,43.72
1246,1254,-1,29234.25,29218.25,15.11,target,2026_07_16,30.22
1265,1268,-1,29227.0,29192.5,33.61,target,2026_07_16,67.22
1319,1327,-1,29201.0,29191.0,9.11,theme,2026_07_16,18.22
76,79,-1,29127.0,29110.75,15.36,target,2026_07_17,30.72
123,126,-1,29112.0,29087.0,24.11,target,2026_07_17,48.22
139,142,-1,29048.5,29040.75,6.86,target,2026_07_17,13.72
168,185,-1,29026.5,29092.75,-67.14,theme,2026_07_17,-134.28
287,292,-1,28925.75,28918.5,6.36,target,2026_07_17,12.72
302,315,-1,28918.25,28954.5,-37.14,theme,2026_07_17,-74.28
357,361,-1,28921.25,28893.25,27.11,target,2026_07_17,54.22
439,443,-1,28808.5,28798.75,8.86,target,2026_07_17,17.72
483,488,-1,28763.25,28735.25,27.11,target,2026_07_17,54.22
500,507,-1,28772.75,28819.25,-47.39,theme,2026_07_17,-94.78
546,547,-1,28762.0,28750.5,10.61,target,2026_07_17,21.22
560,561,-1,28757.5,28743.75,12.86,target,2026_07_17,25.72
604,611,-1,28703.75,28677.25,25.61,target,2026_07_17,51.22
899,901,-1,28667.75,28656.0,10.86,target,2026_07_17,21.72
933,934,-1,28629.5,28576.75,51.86,target,2026_07_17,103.72
957,967,-1,28623.25,28800.0,-177.64,theme,2026_07_17,-355.28
1016,1020,1,28801.75,28726.5,-76.14,theme,2026_07_17,-152.28
1065,1075,1,28799.0,28883.5,83.61,target,2026_07_17,167.22
1085,1185,1,28885.25,28950.0,63.86,theme,2026_07_17,127.72
