entry_i,exit_i,dir,entry,exit,pts,reason,day,usd
182,214,-1,25498.25,25562.0,-64.64,theme,2025_12_16,-129.28
229,255,1,25529.0,25567.0,37.11,target,2025_12_16,74.22
63,72,1,25555.75,25621.5,64.86,target,2025_12_17,129.72
256,301,-1,25245.0,25170.5,73.61,target,2025_12_17,147.22
333,337,-1,25162.0,25157.25,3.86,target,2025_12_17,7.72
353,371,-1,25196.0,25151.5,43.61,target,2025_12_17,87.22
386,388,-1,25187.25,25189.75,-3.39,target,2025_12_17,-6.78
79,227,-1,25170.0,25464.5,-295.39,theme,2025_12_18,-590.78
319,323,1,25587.0,25615.0,27.11,target,2025_12_18,54.22
381,385,1,25597.0,25601.25,3.36,target,2025_12_18,6.72
400,471,1,25532.75,25444.0,-89.64,eod,2025_12_18,-179.28
98,134,1,25513.0,25575.25,61.36,target,2025_12_19,122.72
252,262,1,25592.75,25620.0,26.36,target,2025_12_19,52.72
323,356,1,25768.75,25761.0,-8.64,target,2025_12_19,-17.28
366,370,1,25760.5,25775.0,13.61,target,2025_12_19,27.22
384,390,1,25750.5,25778.75,27.36,target,2025_12_19,54.72
438,450,1,25772.75,25803.0,29.36,target,2025_12_19,58.72
473,502,1,25795.75,25816.0,19.36,target,2025_12_19,38.72
189,191,1,25917.5,25918.0,-0.39,target,2025_12_22,-0.78
273,393,1,25936.0,25929.0,-7.89,eod,2025_12_22,-15.78
132,158,-1,25918.0,25888.5,28.61,target,2025_12_23,57.22
179,182,-1,25907.0,25909.25,-3.14,target,2025_12_23,-6.28
194,228,-1,25946.0,25999.0,-53.89,theme,2025_12_23,-107.78
108,135,1,26010.0,26051.0,40.11,target,2025_12_24,80.22
186,187,1,26124.25,26108.5,-16.64,target,2025_12_26,-33.28
297,318,1,26097.75,26081.0,-17.64,eod,2025_12_26,-35.28
181,193,-1,25991.5,25960.5,30.11,target,2025_12_29,60.22
232,238,-1,26015.0,25970.0,44.11,target,2025_12_29,88.22
273,288,-1,25957.25,25927.25,29.11,target,2025_12_29,58.22
316,332,-1,25930.25,25900.75,28.61,target,2025_12_29,57.22
362,439,-1,25924.5,25974.75,-51.14,eod,2025_12_29,-102.28
150,167,-1,25965.0,25936.5,27.61,target,2025_12_30,55.22
186,231,-1,25918.25,25950.0,-32.64,theme,2025_12_30,-65.28
290,356,1,25954.25,25901.0,-54.14,eod,2025_12_30,-108.28
132,145,-1,25831.25,25811.75,18.61,target,2025_12_31,37.22
183,302,-1,25803.25,25771.75,30.61,target,2025_12_31,61.22
381,417,-1,25809.0,25785.0,23.11,target,2025_12_31,46.22
362,365,-1,25573.25,25539.0,33.36,target,2026_01_02,66.72
381,415,-1,25560.0,25562.0,-2.89,target,2026_01_02,-5.78
438,440,-1,25575.5,25560.25,14.36,target,2026_01_02,28.72
479,484,-1,25602.25,25602.75,-1.3900000000000001,target,2026_01_02,-2.7800000000000002
199,200,1,25775.75,25776.75,0.10999999999999999,target,2026_01_05,0.21999999999999997
243,244,1,25806.0,25813.25,6.36,target,2026_01_05,12.72
348,464,1,25861.25,25788.75,-73.39,eod,2026_01_05,-146.78
303,383,1,25943.25,25971.75,27.61,target,2026_01_06,55.22
496,500,1,26052.5,26045.25,-8.14,target,2026_01_06,-16.28
257,277,1,26075.0,26091.0,15.11,target,2026_01_07,30.22
393,519,1,26196.25,26065.0,-132.14,eod,2026_01_07,-264.28
136,252,-1,25992.75,25927.25,64.61,target,2026_01_08,129.22
306,311,-1,25908.75,25870.25,37.61,target,2026_01_08,75.22
339,345,-1,25867.0,25861.0,5.11,target,2026_01_08,10.22
369,372,-1,25889.75,25876.0,12.86,target,2026_01_08,25.72
437,468,-1,25868.75,25840.75,27.11,target,2026_01_08,54.22
481,552,-1,25849.75,25932.0,-83.14,eod,2026_01_08,-166.28
141,143,1,25900.25,25930.5,29.36,target,2026_01_09,58.72
259,271,1,25940.0,26007.0,66.11,target,2026_01_09,132.22
452,463,1,26115.0,26136.25,20.36,target,2026_01_09,40.72
546,568,1,26170.0,26161.0,-9.89,eod,2026_01_09,-19.78
167,174,-1,25960.0,25949.75,9.36,target,2026_01_12,18.72
213,232,-1,25958.0,25920.0,37.11,target,2026_01_12,74.22
280,442,-1,25940.25,26176.25,-236.89,theme,2026_01_12,-473.78
496,501,1,26187.5,26196.75,8.36,target,2026_01_12,16.72
192,319,-1,26110.0,26090.0,19.11,target,2026_01_13,38.22
363,423,-1,26134.0,26235.75,-102.64,theme,2026_01_13,-205.28
524,561,-1,26093.25,26059.5,32.86,target,2026_01_13,65.72
571,612,-1,26084.0,26137.5,-54.39,eod,2026_01_13,-108.78
139,168,-1,26080.75,26040.75,39.11,target,2026_01_14,78.22
213,237,-1,25964.75,25944.5,19.36,target,2026_01_14,38.72
304,316,-1,25981.5,25965.0,15.61,target,2026_01_14,31.22
376,377,-1,25878.5,25888.75,-11.14,target,2026_01_14,-22.28
393,394,-1,25814.0,25780.25,32.86,target,2026_01_14,65.72
442,454,-1,25790.25,25728.25,61.11,target,2026_01_14,122.22
482,486,-1,25728.25,25691.0,36.36,target,2026_01_14,72.72
497,499,-1,25709.0,25685.0,23.11,target,2026_01_14,46.22
511,513,-1,25722.75,25669.25,52.61,target,2026_01_14,105.22
527,548,-1,25698.75,25669.0,28.86,target,2026_01_14,57.72
301,318,1,26057.5,26079.5,21.11,target,2026_01_15,42.22
393,396,1,26109.0,26097.5,-12.39,target,2026_01_15,-24.78
484,493,1,26127.75,26154.0,25.36,target,2026_01_15,50.72
526,661,1,26125.75,25939.0,-187.64,theme,2026_01_15,-375.28
675,704,-1,25934.75,25944.75,-10.89,eod,2026_01_15,-21.78
279,315,1,26060.25,25919.25,-141.89,theme,2026_01_16,-283.78
422,433,-1,25912.5,25896.0,15.61,target,2026_01_16,31.22
443,570,-1,25936.0,25901.25,33.86,target,2026_01_16,67.72
580,582,-1,25909.75,25902.75,6.11,eod,2026_01_16,12.22
77,79,-1,25662.25,25644.5,16.86,target,2026_01_19,33.72
89,129,-1,25636.0,25600.5,34.61,target,2026_01_19,69.22
160,189,-1,25614.25,25596.75,16.61,target,2026_01_19,33.22
228,258,-1,25579.5,25586.25,-7.64,target,2026_01_19,-15.28
312,432,-1,25537.0,25489.5,46.61,target,2026_01_19,93.22
451,550,-1,25540.0,25619.75,-80.64,eod,2026_01_19,-161.28
91,98,1,25618.75,25652.0,32.36,target,2026_01_20,64.72
114,242,1,25636.75,25410.0,-227.64,theme,2026_01_20,-455.28
585,591,1,25620.0,25632.75,11.86,target,2026_01_20,23.72
601,602,1,25575.25,25589.25,13.11,target,2026_01_20,26.22
619,772,1,25580.0,25343.25,-237.64,theme,2026_01_20,-475.28
782,786,-1,25350.25,25339.25,10.11,target,2026_01_20,20.22
810,825,-1,25356.75,25350.0,5.86,eod,2026_01_20,11.72
266,272,-1,25403.75,25360.0,42.86,target,2026_01_21,85.72
319,342,-1,25267.5,25262.75,3.86,target,2026_01_21,7.72
354,373,-1,25299.0,25280.0,18.11,target,2026_01_21,36.22
462,484,1,25538.25,25633.0,93.86,target,2026_01_21,187.72
518,666,1,25674.0,25668.5,-6.39,target,2026_01_21,-12.78
80,132,1,25799.5,25840.0,39.61,target,2026_01_22,79.22
211,218,1,25913.25,25936.5,22.36,target,2026_01_22,44.72
287,545,1,25931.75,25850.0,-82.64,eod,2026_01_22,-165.28
201,362,-1,25810.5,26044.75,-235.14,theme,2026_01_23,-470.28
483,555,1,26006.0,25905.25,-101.64,eod,2026_01_23,-203.28
158,248,-1,25856.75,25820.0,35.86,target,2026_01_26,71.72
423,430,1,26112.0,26133.0,20.11,target,2026_01_26,40.22
481,491,1,26123.0,26145.75,21.86,target,2026_01_26,43.72
524,584,1,26137.0,26101.5,-36.39,eod,2026_01_26,-72.78
174,222,1,26229.75,26262.75,32.11,target,2026_01_27,64.22
237,309,1,26246.0,26263.25,16.36,target,2026_01_27,32.72
407,455,1,26300.25,26321.0,19.86,target,2026_01_27,39.72
491,500,1,26309.75,26324.75,14.11,target,2026_01_27,28.22
207,208,1,26535.75,26549.5,12.86,target,2026_01_28,25.72
283,468,1,26523.75,26380.5,-144.14,theme,2026_01_28,-288.28
496,615,-1,26363.0,26341.25,20.86,target,2026_01_28,41.72
625,663,-1,26385.5,26505.0,-120.39,eod,2026_01_28,-240.78
98,182,-1,26370.75,26491.5,-121.64,theme,2026_01_29,-243.28
233,367,1,26501.0,26366.75,-135.14,theme,2026_01_29,-270.28
483,484,-1,25900.5,25900.5,-0.89,target,2026_01_29,-1.78
579,730,-1,26056.5,26216.0,-160.39,eod,2026_01_29,-320.78
246,248,-1,26013.5,26013.0,-0.39,target,2026_01_30,-0.78
283,288,-1,25993.25,25927.25,65.11,target,2026_01_30,130.22
300,302,-1,25996.0,25974.75,20.36,target,2026_01_30,40.72
336,520,-1,25940.0,26146.5,-207.39,theme,2026_01_30,-414.78
557,677,1,26085.5,25890.0,-196.39,theme,2026_01_30,-392.78
712,780,-1,25907.75,25843.75,63.11,target,2026_01_30,126.22
815,818,-1,25933.25,25869.75,62.61,target,2026_01_30,125.22
107,115,-1,25734.0,25692.5,40.61,target,2026_02_02,81.22
140,144,-1,25670.0,25625.0,44.11,target,2026_02_02,88.22
237,286,-1,25546.5,25500.0,45.61,target,2026_02_02,91.22
307,321,-1,25470.75,25442.5,27.36,target,2026_02_02,54.72
349,351,-1,25454.75,25433.5,20.36,target,2026_02_02,40.72
573,624,1,25701.25,25928.75,226.61,target,2026_02_02,453.22
637,659,1,26028.75,26090.5,60.86,target,2026_02_02,121.72
677,744,1,26101.0,26143.75,41.86,target,2026_02_02,83.72
798,810,1,26154.0,26175.0,20.11,target,2026_02_02,40.22
826,890,1,26132.25,26109.0,-24.14,eod,2026_02_02,-48.28
85,130,1,26191.25,26215.75,23.61,target,2026_02_03,47.22
196,336,1,26215.5,25820.0,-396.39,theme,2026_02_03,-792.78
376,459,-1,25775.0,25641.0,133.11,target,2026_02_03,266.22
588,590,-1,25567.5,25512.25,54.36,target,2026_02_03,108.72
640,702,-1,25528.0,25650.0,-122.89,eod,2026_02_03,-245.78
209,296,1,25658.0,25700.0,41.11,target,2026_02_04,82.22
306,389,1,25682.75,25567.75,-115.89,theme,2026_02_04,-231.78
428,434,-1,25488.75,25430.0,57.86,target,2026_02_04,115.72
444,445,-1,25425.0,25454.5,-30.39,target,2026_02_04,-60.78
588,589,-1,25107.25,25049.25,57.11,target,2026_02_04,114.22
90,92,1,25348.0,25355.5,6.61,target,2026_02_05,13.22
102,450,1,25355.0,25144.25,-211.64,theme,2026_02_05,-423.28
499,532,-1,25006.0,25003.0,2.11,target,2026_02_05,4.22
543,550,-1,25035.5,25000.0,34.61,target,2026_02_05,69.22
575,576,-1,24984.0,25080.0,-96.89,target,2026_02_05,-193.78
641,644,-1,24903.0,24830.0,72.11,target,2026_02_05,144.22
661,662,-1,24839.5,24817.0,21.61,target,2026_02_05,43.22
896,928,-1,24858.25,24799.75,57.61,target,2026_02_05,115.22
80,376,-1,24567.5,24812.0,-245.39,theme,2026_02_06,-490.78
386,390,1,24835.0,24868.0,32.11,target,2026_02_06,64.22
400,500,1,24907.0,25072.0,164.11,target,2026_02_06,328.22
529,585,1,25027.0,25056.75,28.86,target,2026_02_06,57.72
604,625,1,25032.75,25089.0,55.36,target,2026_02_06,110.72
650,680,1,25086.25,25108.25,21.11,target,2026_02_06,42.22
701,708,1,25065.25,25115.5,49.36,target,2026_02_06,98.72
890,897,1,25292.5,25313.25,19.86,target,2026_02_06,39.72
63,344,1,25525.0,25251.0,-274.89,theme,2026_02_09,-549.78
387,487,-1,25278.5,25196.25,81.36,target,2026_02_09,162.72
498,510,-1,25331.5,25355.0,-24.39,target,2026_02_09,-48.78
753,762,1,25586.25,25588.0,0.86,target,2026_02_09,1.72
204,326,-1,25560.75,25610.75,-50.89,theme,2026_02_10,-101.78
340,374,1,25570.25,25583.75,12.61,target,2026_02_10,25.22
400,434,1,25593.25,25650.75,56.61,target,2026_02_10,113.22
472,473,1,25607.75,25600.0,-8.64,target,2026_02_10,-17.28
550,557,1,25581.5,25604.0,21.61,target,2026_02_10,43.22
568,604,1,25591.75,25529.0,-63.64,theme,2026_02_10,-127.28
614,723,-1,25510.0,25477.0,32.11,eod,2026_02_10,64.22
388,393,1,25580.5,25605.0,23.61,target,2026_02_11,47.22
518,524,-1,25420.0,25380.0,39.11,target,2026_02_11,78.22
536,625,-1,25435.25,25508.0,-73.64,theme,2026_02_11,-147.28
637,732,1,25555.0,25509.0,-46.89,eod,2026_02_11,-93.78
155,179,1,25539.5,25575.25,34.86,target,2026_02_12,69.72
259,268,1,25576.25,25600.0,22.86,target,2026_02_12,45.72
279,295,1,25579.75,25590.0,9.36,target,2026_02_12,18.72
335,342,1,25578.0,25582.5,3.61,target,2026_02_12,7.22
457,465,-1,25105.0,25091.25,12.86,target,2026_02_12,25.72
483,490,-1,25068.25,25088.25,-20.89,target,2026_02_12,-41.78
542,552,-1,25074.75,25039.0,34.86,target,2026_02_12,69.72
565,668,-1,25079.0,25029.75,48.36,target,2026_02_12,96.72
681,685,-1,25027.25,25001.5,24.86,target,2026_02_12,49.72
706,736,-1,25022.5,25042.0,-20.39,eod,2026_02_12,-40.78
61,72,-1,25071.0,25013.0,57.11,target,2026_02_13,114.22
82,87,-1,24993.25,24970.0,22.36,target,2026_02_13,44.72
110,118,-1,25030.75,25016.0,13.86,target,2026_02_13,27.72
192,195,-1,25000.0,24969.0,30.11,target,2026_02_13,60.22
208,214,-1,24997.0,24981.75,14.36,target,2026_02_13,28.72
259,262,-1,24930.75,24923.0,6.86,target,2026_02_13,13.72
293,338,-1,24943.5,24902.0,40.61,target,2026_02_13,81.22
349,356,-1,24958.75,24945.25,12.61,target,2026_02_13,25.22
481,522,-1,24904.75,24870.25,33.61,target,2026_02_13,67.22
538,606,-1,24933.0,24841.5,90.61,target,2026_02_13,181.22
616,618,-1,24930.0,24946.0,-16.89,target,2026_02_13,-33.78
628,629,-1,24983.25,24950.0,32.36,target,2026_02_13,64.72
643,650,1,24976.25,25013.25,36.11,target,2026_02_13,72.22
666,737,1,25040.0,25139.0,98.11,target,2026_02_13,196.22
793,810,1,25160.5,25162.0,0.61,target,2026_02_13,1.22
829,831,1,25175.0,25180.0,4.11,target,2026_02_13,8.22
841,852,1,25166.0,25181.5,14.61,target,2026_02_13,29.22
118,147,-1,25031.5,25019.0,11.61,target,2026_02_16,23.22
320,339,-1,24985.75,24946.5,38.36,target,2026_02_16,76.72
358,360,-1,24910.0,24910.0,-0.89,target,2026_02_16,-1.78
382,406,-1,24956.25,24894.0,61.36,target,2026_02_16,122.72
417,439,-1,24935.75,24966.25,-31.39,eod,2026_02_16,-62.78
197,229,-1,24822.5,24798.25,23.36,target,2026_02_17,46.72
252,457,-1,24803.25,24765.25,37.11,target,2026_02_17,74.22
474,482,-1,24839.25,24797.5,40.86,target,2026_02_17,81.72
574,576,-1,24815.75,24767.5,47.36,target,2026_02_17,94.72
643,755,1,24925.5,25010.75,84.36,target,2026_02_17,168.72
802,805,1,25072.0,25090.0,17.11,target,2026_02_17,34.22
822,905,1,25056.25,24990.0,-67.14,eod,2026_02_17,-134.28
156,212,1,25049.75,25080.75,30.11,target,2026_02_18,60.22
241,251,1,25123.0,25123.0,-0.89,target,2026_02_18,-1.78
288,327,1,25141.0,25170.0,28.11,target,2026_02_18,56.22
559,567,1,25290.0,25325.0,34.11,target,2026_02_18,68.22
579,581,1,25318.0,25331.0,12.11,target,2026_02_18,24.22
592,600,1,25305.75,25326.75,20.11,target,2026_02_18,40.22
611,785,1,25312.0,25150.0,-162.89,eod,2026_02_18,-325.78
66,76,-1,25192.0,25170.0,21.11,target,2026_02_19,42.22
302,336,-1,25075.0,25035.0,39.11,target,2026_02_19,78.22
416,423,-1,25082.75,25054.75,27.11,target,2026_02_19,54.22
448,556,-1,25094.5,25034.0,59.61,target,2026_02_19,119.22
628,631,-1,25021.75,24999.5,21.36,target,2026_02_19,42.72
656,687,-1,25026.25,24997.5,27.86,target,2026_02_19,55.72
710,777,-1,25017.0,25054.75,-38.64,eod,2026_02_19,-77.28
93,150,1,25108.0,25154.0,45.11,target,2026_02_20,90.22
400,409,-1,24988.0,24925.5,61.61,target,2026_02_20,123.22
431,433,-1,25073.5,25062.5,10.11,target,2026_02_20,20.22
536,544,1,25222.5,25246.5,23.11,target,2026_02_20,46.22
582,668,1,25217.5,25328.5,110.11,target,2026_02_20,220.22
709,811,1,25294.0,25304.0,9.11,eod,2026_02_20,18.22
95,100,-1,25103.0,25068.5,33.61,target,2026_02_23,67.22
188,195,-1,25073.75,25055.5,17.36,target,2026_02_23,34.72
214,238,-1,25060.0,25041.0,18.11,target,2026_02_23,36.22
268,498,-1,25052.25,25145.5,-94.14,theme,2026_02_23,-188.28
508,541,1,25157.25,25219.25,61.11,target,2026_02_23,122.22
554,555,1,25120.5,25100.0,-21.39,target,2026_02_23,-42.78
710,917,-1,24952.5,25006.5,-54.89,eod,2026_02_23,-109.78
269,417,1,25078.25,25102.25,23.11,target,2026_02_24,46.22
435,483,1,25059.25,25078.0,17.86,target,2026_02_24,35.72
515,547,1,25070.0,25134.75,63.86,target,2026_02_24,127.72
560,584,1,25093.75,25151.75,57.11,target,2026_02_24,114.22
618,626,1,25200.5,25248.75,47.36,target,2026_02_24,94.72
647,670,1,25231.0,25244.25,12.36,target,2026_02_24,24.72
708,724,1,25275.25,25289.0,12.86,target,2026_02_24,25.72
736,887,1,25258.25,25230.25,-28.89,eod,2026_02_24,-57.78
129,288,1,25305.5,25328.0,21.61,target,2026_02_25,43.22
358,365,1,25355.75,25376.75,20.11,target,2026_02_25,40.22
462,528,1,25522.25,25555.75,32.61,target,2026_02_25,65.22
545,551,1,25549.25,25560.0,9.86,target,2026_02_25,19.72
182,355,-1,25530.5,25600.0,-70.39,theme,2026_02_26,-140.78
365,371,1,25600.25,25612.0,10.86,target,2026_02_26,21.72
439,441,-1,25465.75,25436.25,28.61,target,2026_02_26,57.22
515,555,-1,25235.0,25211.0,23.11,target,2026_02_26,46.22
565,628,-1,25183.25,25121.5,60.86,target,2026_02_26,121.72
647,809,-1,25130.0,25250.0,-120.89,eod,2026_02_26,-241.78
192,248,-1,25057.25,24982.0,74.36,target,2026_03_02,148.72
404,426,-1,24788.0,24755.25,31.86,target,2026_03_02,63.72
461,743,-1,24729.25,25082.5,-354.14,theme,2026_03_02,-708.28
796,805,1,25100.0,25122.5,21.61,target,2026_03_02,43.22
822,823,1,25137.5,25141.25,2.86,target,2026_03_02,5.72
851,864,1,25142.5,25160.0,16.61,target,2026_03_02,33.22
965,970,1,25245.0,25257.75,11.86,target,2026_03_02,23.72
1054,1133,1,25290.75,25224.75,-66.89,eod,2026_03_02,-133.78
166,170,-1,25079.0,25063.75,14.36,target,2026_03_03,28.72
196,225,-1,25073.0,25035.75,36.36,target,2026_03_03,72.72
311,325,-1,24987.75,24956.0,30.86,target,2026_03_03,61.72
447,467,-1,24750.0,24737.5,11.61,target,2026_03_03,23.22
526,527,-1,24680.0,24659.25,19.86,target,2026_03_03,39.72
544,545,-1,24662.0,24680.25,-19.14,target,2026_03_03,-38.28
555,556,-1,24666.0,24659.0,6.11,target,2026_03_03,12.22
586,722,-1,24680.5,24696.0,-16.39,target,2026_03_03,-32.78
828,897,-1,24650.25,24899.25,-249.89,theme,2026_03_03,-499.78
921,985,1,24849.5,24939.0,88.61,target,2026_03_03,177.22
1002,1180,1,25007.25,24927.5,-80.64,eod,2026_03_03,-161.28
176,181,-1,24873.25,24846.25,26.11,target,2026_03_04,52.22
201,212,-1,24866.75,24817.25,48.61,target,2026_03_04,97.22
256,258,-1,24784.0,24778.5,4.61,target,2026_03_04,9.22
270,289,-1,24845.25,24800.0,44.36,target,2026_03_04,88.72
309,333,-1,24790.0,24776.0,13.11,target,2026_03_04,26.22
349,364,-1,24799.0,24764.5,33.61,target,2026_03_04,67.22
392,556,-1,24791.75,24962.0,-171.14,theme,2026_03_04,-342.28
586,610,1,25020.0,25077.5,56.61,target,2026_03_04,113.22
642,664,1,25039.0,25056.75,16.86,target,2026_03_04,33.72
773,797,1,25111.75,25145.25,32.61,target,2026_03_04,65.22
967,982,1,25375.0,25387.0,11.11,target,2026_03_04,22.22
1017,1028,1,25371.0,25402.25,30.36,target,2026_03_04,60.72
93,153,1,25415.0,25291.0,-124.89,theme,2026_03_05,-249.78
171,203,-1,25302.5,25260.0,41.61,target,2026_03_05,83.22
216,549,-1,25256.0,25357.25,-102.14,theme,2026_03_05,-204.28
559,676,1,25355.0,25200.0,-155.89,theme,2026_03_05,-311.78
687,1112,-1,25196.0,25227.25,-32.14,eod,2026_03_05,-64.28
81,134,1,25285.0,25316.75,30.86,target,2026_03_06,61.72
160,199,1,25292.5,25330.0,36.61,target,2026_03_06,73.22
259,300,1,25331.5,25350.0,17.61,target,2026_03_06,35.22
314,409,1,25322.5,25132.0,-191.39,theme,2026_03_06,-382.78
419,469,-1,25178.75,25140.5,37.36,target,2026_03_06,74.72
479,483,-1,25152.5,25152.25,-0.64,target,2026_03_06,-1.28
493,496,-1,25148.25,25132.5,14.86,target,2026_03_06,29.72
509,606,-1,25101.25,25001.25,99.11,target,2026_03_06,198.22
659,672,-1,24854.75,24835.0,18.86,target,2026_03_06,37.72
782,851,-1,25036.0,24986.75,48.36,target,2026_03_06,96.72
946,951,-1,25051.75,25033.25,17.61,target,2026_03_06,35.22
963,971,-1,25041.5,25014.5,26.11,target,2026_03_06,52.22
1051,1096,-1,24865.0,24875.0,-10.89,eod,2026_03_06,-21.78
75,89,-1,24497.5,24463.5,33.11,target,2026_03_09,66.22
101,103,-1,24447.0,24440.0,6.11,target,2026_03_09,12.22
124,136,-1,24436.75,24366.5,69.36,target,2026_03_09,138.72
211,213,-1,24302.0,24280.5,20.61,target,2026_03_09,41.22
259,528,-1,24248.0,24498.0,-250.89,theme,2026_03_09,-501.78
540,947,1,24481.75,24829.25,346.61,target,2026_03_09,693.22
1015,1190,1,24884.0,25001.75,116.86,target,2026_03_09,233.72
1237,1283,1,25170.5,25176.75,5.36,eod,2026_03_09,10.72
73,144,1,25132.0,25159.25,26.36,target,2026_03_10,52.72
197,206,1,25164.0,25190.0,25.11,target,2026_03_10,50.22
228,398,1,25186.5,25196.75,9.36,target,2026_03_10,18.72
522,527,1,25330.0,25336.25,5.36,target,2026_03_10,10.72
562,802,1,25324.75,25136.25,-189.39,theme,2026_03_10,-378.78
817,956,-1,25210.25,25367.75,-158.39,theme,2026_03_10,-316.78
1013,1015,1,25352.25,25371.5,18.36,target,2026_03_10,36.72
61,256,-1,25204.75,25332.0,-128.14,theme,2026_03_11,-256.28
467,766,-1,25174.75,25312.25,-138.39,theme,2026_03_11,-276.78
827,890,1,25211.75,25141.75,-70.89,theme,2026_03_11,-141.78
978,1000,-1,25154.0,25123.5,29.61,target,2026_03_11,59.22
1012,1142,-1,25134.0,25159.0,-25.89,eod,2026_03_11,-51.78
137,252,-1,24978.0,24957.5,19.61,target,2026_03_12,39.22
436,521,-1,24973.0,25044.25,-72.14,theme,2026_03_12,-144.28
532,863,1,25088.0,24936.75,-152.14,theme,2026_03_12,-304.28
873,877,-1,24957.25,24895.0,61.36,target,2026_03_12,122.72
906,921,-1,24875.75,24805.0,69.86,target,2026_03_12,139.72
961,966,-1,24903.75,24853.0,49.86,target,2026_03_12,99.72
1041,1084,-1,24879.75,24837.25,41.61,target,2026_03_12,83.22
1094,1156,-1,24817.0,24796.25,19.86,target,2026_03_12,39.72
1175,1194,-1,24823.25,24802.0,20.36,target,2026_03_12,40.72
87,93,-1,24784.0,24773.75,9.36,target,2026_03_13,18.72
125,279,-1,24830.25,24800.25,29.11,target,2026_03_13,58.22
310,432,1,24834.0,24750.0,-84.89,theme,2026_03_13,-169.78
505,506,-1,24647.75,24647.5,-0.64,target,2026_03_13,-1.28
544,727,-1,24656.25,24855.25,-199.89,theme,2026_03_13,-399.78
748,786,1,24853.75,24931.75,77.11,target,2026_03_13,154.22
796,843,1,24885.0,24938.75,52.86,target,2026_03_13,105.72
873,892,1,24888.25,24941.0,51.86,target,2026_03_13,103.72
1006,1028,-1,24647.75,24634.5,12.36,target,2026_03_13,24.72
1051,1087,-1,24620.0,24602.0,17.11,target,2026_03_13,34.22
1128,1188,-1,24602.0,24586.25,14.86,target,2026_03_13,29.72
1219,1223,-1,24608.0,24583.25,23.86,target,2026_03_13,47.72
1236,1272,-1,24576.75,24560.0,15.86,target,2026_03_13,31.72
104,142,-1,24642.5,24704.75,-63.14,theme,2026_03_16,-126.28
153,181,1,24702.0,24722.5,19.61,target,2026_03_16,39.22
193,196,1,24708.0,24718.75,9.86,target,2026_03_16,19.72
212,231,1,24701.25,24722.75,20.61,target,2026_03_16,41.22
257,332,1,24707.75,24727.25,18.61,target,2026_03_16,37.22
451,458,1,24725.25,24739.75,13.61,target,2026_03_16,27.22
557,608,1,24755.0,24771.0,15.11,target,2026_03_16,30.22
623,624,1,24740.0,24756.25,15.36,target,2026_03_16,30.72
637,643,1,24722.5,24727.5,4.11,target,2026_03_16,8.22
710,780,-1,24721.75,24817.0,-96.14,theme,2026_03_16,-192.28
811,817,1,24800.75,24836.25,34.61,target,2026_03_16,69.22
898,902,1,24872.0,24884.0,11.11,target,2026_03_16,22.22
914,931,1,24870.0,24863.25,-7.64,target,2026_03_16,-15.28
956,957,1,24906.25,24931.5,24.36,target,2026_03_16,48.72
993,1035,1,24901.75,24917.0,14.36,target,2026_03_16,28.72
1074,1141,1,24915.5,24933.5,17.11,target,2026_03_16,34.22
1152,1245,1,24925.75,24946.5,19.86,target,2026_03_16,39.72
1267,1270,1,24906.5,25001.25,93.86,target,2026_03_16,187.72
1353,1379,-1,24867.0,24873.25,-7.14,eod,2026_03_16,-14.28
92,143,-1,24854.5,24838.25,15.36,target,2026_03_17,30.72
158,161,-1,24855.0,24840.0,14.11,target,2026_03_17,28.22
195,199,-1,24830.25,24824.5,4.86,target,2026_03_17,9.72
213,223,-1,24836.0,24817.0,18.11,target,2026_03_17,36.22
238,247,-1,24835.5,24817.75,16.86,target,2026_03_17,33.72
273,291,-1,24825.75,24809.5,15.36,target,2026_03_17,30.72
381,468,-1,24810.5,24784.5,25.11,target,2026_03_17,50.22
611,636,-1,24763.75,24745.25,17.61,target,2026_03_17,35.22
648,653,-1,24788.0,24759.5,27.61,target,2026_03_17,55.22
664,725,-1,24782.25,24833.0,-51.64,theme,2026_03_17,-103.28
837,845,1,24815.75,24846.25,29.61,target,2026_03_17,59.22
961,1379,1,25086.75,25027.0,-60.64,eod,2026_03_17,-121.28
631,654,1,25167.75,25175.25,6.61,target,2026_03_18,13.22
715,735,1,25174.0,25183.25,8.36,target,2026_03_18,16.72
915,917,-1,24899.25,24884.5,13.86,target,2026_03_18,27.72
979,983,-1,24906.0,24891.5,13.61,target,2026_03_18,27.22
1029,1115,-1,24922.0,24853.0,68.11,target,2026_03_18,136.22
1125,1142,-1,24852.0,24814.0,37.11,target,2026_03_18,74.22
1178,1233,-1,24862.5,24821.25,40.36,target,2026_03_18,80.72
61,552,-1,24592.5,24571.5,20.11,target,2026_03_19,40.22
562,571,-1,24613.0,24592.0,20.11,target,2026_03_19,40.22
589,596,-1,24586.25,24555.5,29.86,target,2026_03_19,59.72
615,620,-1,24578.25,24571.5,5.86,target,2026_03_19,11.72
664,672,-1,24577.75,24559.75,17.11,target,2026_03_19,34.22
704,816,-1,24558.75,24515.75,42.11,target,2026_03_19,84.22
834,842,-1,24540.0,24510.5,28.61,target,2026_03_19,57.22
852,860,-1,24543.75,24500.75,42.11,target,2026_03_19,84.22
921,924,-1,24484.75,24432.25,51.61,target,2026_03_19,103.22
953,982,-1,24485.25,24446.25,38.11,target,2026_03_19,76.22
