**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_feature,y_feature,window,pattern,pair,n,freq_pct,win_rate,wr_lift,mean_fwd,std_fwd,mean_mfe,mean_mae
L1_15m_price_velocity_1b,L1_1h_body,12,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L1_1h_body,186,0.396343412388928,0.5268817204301075,0.005556827534142328,-3.53494623655914,74.73011433401847,40.58870967741935,39.59139784946237
L2_15m_price_velocity_w,L3_15m_z_low_w,12,SPIKE_BOTH_UP,L2_15m_price_velocity_w__x__L3_15m_z_low_w,746,1.5896354066781735,0.5268096514745308,0.005484758578565674,-1.1300268096514745,68.44361332193851,40.13739946380697,42.954088471849865
L1_15m_price_velocity_1b,L2_15m_price_accel_w,12,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L2_15m_price_accel_w,1379,2.9427432930597286,0.5257432922407542,0.004418399344789048,-1.7380348078317622,83.51484620968264,42.90391588107324,46.75870195794054
L1_15m_body,L1_5m_price_velocity_1b,6,SPIKE_BOTH_UP,L1_15m_body__x__L1_5m_price_velocity_1b,548,1.167721451554476,0.5255474452554745,0.004222552359509302,3.616332116788321,77.76353020204039,38.38184306569343,38.17928832116788
L3_15m_z_se_w,L3_15m_z_low_w,6,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L3_15m_z_low_w,3481,7.417588271644399,0.5251364550416547,0.003811562145689562,-0.6782533754668199,63.73405794307275,35.32095662166044,40.25344728526286
L2_1m_price_velocity_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L1_5m_price_velocity_1b,1834,3.9080312812972786,0.5250817884405671,0.0037568955446019014,-0.5776990185387132,62.82001619070697,37.717284623773175,42.36395856052344
L3_15m_z_low_w,L2_15m_price_accel_w,6,SPIKE_BOTH_DOWN,L3_15m_z_low_w__x__L2_15m_price_accel_w,1757,3.7439536320825075,0.5247581104154809,0.003433217519515752,-0.3624075128059192,65.12994632738712,38.26593625498008,42.136596471257825
L2_5m_price_velocity_w,L3_15m_z_high_w,12,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L3_15m_z_high_w,1334,2.842592000681881,0.5247376311844077,0.003412738288442574,-0.7106446776611695,65.47368265123141,40.2085832083958,43.91547976011994
L2_15m_price_velocity_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L2_15m_price_velocity_w__x__L1_5m_price_velocity_1b,627,1.3360608578917088,0.5247208931419458,0.003396000245980635,-0.3405103668261563,63.39249725106537,37.51275917065391,41.83373205741627
L2_15m_price_velocity_w,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L2_15m_price_velocity_w__x__L2_15m_price_accel_w,2716,5.789597050864071,0.5246686303387335,0.0033437374427682798,0.5509941089837997,71.47360054900439,38.197717231222384,41.109075846833576
L3_15m_z_se_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L1_5m_price_velocity_1b,589,1.2550874725649384,0.5246179966044142,0.003293103708449041,4.425297113752122,60.80800662899735,37.86375212224109,35.81960950764007
L2_1m_price_velocity_w,L3_15m_z_low_w,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L3_15m_z_low_w,997,2.124485925547103,0.5245737211634904,0.003248828267525261,-1.654964894684052,65.6398997843428,36.70310932798395,42.92001003009027
L2_5m_price_velocity_w,L3_15m_z_low_w,6,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L3_15m_z_low_w,1789,3.812141746041893,0.524315259921744,0.0029903670257788173,0.5086640581330352,71.67580091381666,37.73518725544997,41.346702068194524
L2_5m_price_velocity_w,L3_15m_z_se_w,12,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L3_15m_z_se_w,1654,3.5244731402757354,0.5241837968561064,0.0028589039601412125,-1.2698004836759371,74.02459763532718,41.019347037484884,47.11668681983071
L1_15m_price_velocity_1b,L3_15m_z_high_w,6,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L3_15m_z_high_w,2093,4.462059707217286,0.5236502627806976,0.00232536988473242,0.44756330625895846,72.96818175446742,37.600453893932155,40.951624462494024
L3_15m_z_se_w,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L2_15m_price_accel_w,2374,5.060836582923139,0.5235888795282224,0.002263986632257242,2.705244313395114,66.44756933069216,40.00526537489469,40.80707666385847
L3_15m_z_low_w,L1_1h_price_velocity_1b,6,SPIKE_BOTH_UP,L3_15m_z_low_w__x__L1_1h_price_velocity_1b,319,0.6797502610326238,0.5235109717868338,0.002186078890868637,0.9663009404388715,63.257282008907346,39.36520376175549,42.36442006269593
L1_1h_body,L1_5m_price_velocity_1b,6,SPIKE_BOTH_UP,L1_1h_body__x__L1_5m_price_velocity_1b,193,0.4112595623175435,0.5233160621761658,0.0019911692802006,13.546632124352332,107.80534590541342,45.53238341968912,33.734455958549226
L3_15m_z_se_w,L3_15m_z_low_w,12,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L3_15m_z_low_w,2766,5.8940101003643806,0.5231381055676066,0.0018132126716414732,-0.41250903832248736,62.726686416996046,37.37274041937816,42.974060014461315
L3_15m_z_low_w,L1_1h_body,12,SPIKE_BOTH_UP,L3_15m_z_low_w__x__L1_1h_body,455,0.969549745360012,0.5230769230769231,0.0017520301809579308,3.557142857142857,61.14221414742511,39.98681318681319,40.19835164835165
L3_15m_z_low_w,L1_1h_price_velocity_1b,12,SPIKE_BOTH_UP,L3_15m_z_low_w__x__L1_1h_price_velocity_1b,455,0.969549745360012,0.5230769230769231,0.0017520301809579308,2.6675824175824174,61.2587094291625,39.51648351648352,40.753296703296705
L2_15m_price_accel_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L2_15m_price_accel_w__x__L1_5m_price_velocity_1b,587,1.250825715442477,0.5229982964224872,0.0016734035265220104,-1.6081771720613287,72.43177330809723,38.71635434412266,44.05366269165247
L2_5m_price_velocity_w,L1_1h_body,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_1h_body,241,0.5135417332566218,0.5228215767634855,0.001496683867520332,1.037344398340249,55.24257261163467,36.662863070539416,38.69294605809129
L2_5m_price_velocity_w,L1_1h_price_velocity_1b,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_1h_price_velocity_1b,241,0.5135417332566218,0.5228215767634855,0.001496683867520332,0.1421161825726141,55.708834578426114,36.309128630705395,39.281120331950206
L2_15m_price_velocity_w,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L2_15m_price_velocity_w__x__L2_15m_price_accel_w,1606,3.4221909693366572,0.5224159402241594,0.0010910473281942057,-0.9005292652552926,70.91866824715643,39.582347447073474,46.1016500622665
L3_15m_z_se_w,L1_1h_body,12,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L1_1h_body,425,0.905623388523088,0.5223529411764706,0.0010280482805054003,-2.780588235294118,66.813050611123,35.25058823529412,44.093529411764706
L2_1m_price_velocity_w,L1_1h_body,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L1_1h_body,224,0.47731679771569824,0.5223214285714286,0.000996535675463428,0.16852678571428573,53.14468893872555,36.85267857142857,44.314732142857146
L1_15m_body,L3_15m_z_se_w,6,SPIKE_BOTH_UP,L1_15m_body__x__L3_15m_z_se_w,3217,6.8571672100407,0.5222256760957413,0.0009007831997761562,1.5003108486167236,66.11875905074751,38.258004351880636,39.758004351880636
L1_15m_price_velocity_1b,L1_15m_body,6,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L1_15m_body,4933,10.513754821112745,0.5219947293736064,0.0006698364776411836,1.305594972633286,67.65244577709382,37.8819176971417,39.66288262720454
L2_5m_price_velocity_w,L2_15m_price_velocity_w,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L2_15m_price_velocity_w,1376,2.936350657376036,0.5218023255813954,0.00047743268543021244,3.6384447674418605,79.16046132564276,41.188408430232556,39.90388808139535
L3_15m_z_se_w,L2_15m_price_accel_w,6,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L2_15m_price_accel_w,2365,5.039527797310831,0.5217758985200845,0.0004510056241193716,-1.3477801268498943,69.16941310831392,38.47283298097251,43.95169133192389
L2_15m_price_velocity_w,L1_15m_body,12,SPIKE_BOTH_DOWN,L2_15m_price_velocity_w__x__L1_15m_body,1246,2.655074687293571,0.521669341894061,0.0003444489980958254,-4.860955056179775,68.48171331534579,40.463081861958266,52.97833065810594
L1_15m_price_velocity_1b,L2_15m_price_velocity_w,6,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L2_15m_price_velocity_w,2057,4.385348079012977,0.5216334467671366,0.0003085538711714575,1.8689839572192513,75.67007392702119,39.853062712688384,41.158847836655326
L2_5m_price_velocity_w,L2_1m_price_velocity_w,6,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L2_1m_price_velocity_w,1990,4.2404483368492825,0.521608040201005,0.00028314730503986585,-3.7472361809045225,67.73824910680675,39.119095477386935,47.84371859296483
L1_15m_price_velocity_1b,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L2_15m_price_accel_w,2554,5.444394723944682,0.5215348472983555,0.00020995440239035545,2.0309318715740017,71.38210276488061,40.603563038371185,42.318911511354735
L2_1m_price_velocity_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_UP,L2_1m_price_velocity_w__x__L1_5m_price_velocity_1b,890,1.896481919495408,0.5213483146067416,2.3421710776405646e-05,4.9938202247191015,93.6633894850139,44.92977528089887,42.667977528089885
L2_1m_price_velocity_w,L3_15m_z_low_w,12,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L3_15m_z_low_w,768,1.6365147350252507,0.5208333333333334,-0.0004915595626318048,-2.6774088541666665,67.90717301384464,39.766276041666664,47.917643229166664
L2_15m_price_velocity_w,L3_15m_z_se_w,6,SPIKE_BOTH_UP,L2_15m_price_velocity_w__x__L3_15m_z_se_w,2395,5.107715911270216,0.5206680584551148,-0.0006568344408504068,2.5025052192066806,66.24751649628158,39.273903966597075,39.6527139874739
L1_15m_price_velocity_1b,L3_15m_z_low_w,12,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L3_15m_z_low_w,730,1.5576722282597115,0.5205479452054794,-0.000776947690485752,0.1232876712328767,59.2269982104678,35.715753424657535,40.330479452054796
L3_15m_z_low_w,L1_1h_body,6,SPIKE_BOTH_UP,L3_15m_z_low_w__x__L1_1h_body,317,0.6754885039101621,0.5205047318611987,-0.0008201610347664534,1.5741324921135647,61.60959433046665,39.20031545741325,41.131703470031546
L1_15m_price_velocity_1b,L2_15m_price_velocity_w,12,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L2_15m_price_velocity_w,1251,2.6657290800997253,0.5203836930455635,-0.0009411998504016417,-5.134292565947242,68.61521297117089,40.39328537170264,53.239408473221424
L2_5m_price_velocity_w,L2_1m_price_velocity_w,6,BOTH_RISING,L2_5m_price_velocity_w__x__L2_1m_price_velocity_w,50,0.10654392806153977,0.52,-0.0013248928959651574,-16.98,90.46389571852092,37.29,56.29
L2_1m_price_velocity_w,L2_15m_price_velocity_w,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L2_15m_price_velocity_w,1052,2.241684246414797,0.5199619771863118,-0.0013629157096534117,-1.9139733840304183,67.95083585804586,40.250950570342205,45.55465779467681
L1_15m_price_velocity_1b,L1_15m_body,6,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L1_15m_body,5087,10.844040998103518,0.5199528209160605,-0.0013720719799046321,-1.033320228032239,70.32109638633543,37.72021820326322,42.75402988008649
L3_15m_z_low_w,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L3_15m_z_low_w__x__L2_15m_price_accel_w,887,1.8900892838117154,0.5197294250281849,-0.0015954678677803091,-0.9577226606538896,71.96359939840741,43.18404735062007,48.60738444193912
L2_1m_price_velocity_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_UP,L2_1m_price_velocity_w__x__L1_5m_price_velocity_1b,1580,3.3667881267446567,0.519620253164557,-0.0017046397314082196,5.76123417721519,81.25264593769688,42.159335443037975,39.23338607594937
L1_15m_body,L3_15m_z_low_w,12,SPIKE_BOTH_UP,L1_15m_body__x__L3_15m_z_low_w,718,1.532101685524942,0.5194986072423399,-0.0018262856536253036,0.1876740947075209,60.245316124535705,36.24059888579387,40.53412256267409
L2_5m_price_velocity_w,L2_15m_price_accel_w,6,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L2_15m_price_accel_w,1182,2.5186984593748,0.5194585448392555,-0.0018663480567097102,-0.45981387478849406,68.68359523319009,40.05541455160745,44.25211505922166
L3_15m_z_se_w,L1_1h_price_velocity_1b,12,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L1_1h_price_velocity_1b,416,0.886445481472011,0.5192307692307693,-0.0020941236651959017,-3.350360576923077,67.02581992049221,35.13341346153846,44.84314903846154
L1_15m_price_velocity_1b,L3_15m_z_se_w,12,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L3_15m_z_se_w,2034,4.334206993543438,0.5191740412979351,-0.002150851598030079,-3.6381514257620453,73.06291105404826,38.22738446411013,47.42563913470993
L1_15m_body,L2_15m_price_accel_w,12,SPIKE_BOTH_UP,L1_15m_body__x__L2_15m_price_accel_w,1358,2.897994843273882,0.5191458026509573,-0.002179090245007842,-1.8383652430044182,84.22345833000568,43.09830633284241,47.0920471281296
L2_5m_price_velocity_w,L1_15m_body,12,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L1_15m_body,1179,2.5123058236911078,0.5190839694656488,-0.002240923430316344,-3.164334181509754,76.93529874731198,41.892069550466495,50.388252756573365
L2_15m_price_velocity_w,L1_15m_body,6,SPIKE_BOTH_UP,L2_15m_price_velocity_w__x__L1_15m_body,2052,4.374693686206823,0.5190058479532164,-0.002319044942748816,2.416788499025341,79.56657823840128,40.62889863547758,41.23757309941521
L1_15m_body,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L1_15m_body__x__L2_15m_price_accel_w,2553,5.442263845383452,0.5189972581276929,-0.0023276347682722465,1.9303760282021152,71.5208435947912,40.79514296905601,42.39443791617705
L3_15m_z_high_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L1_5m_price_velocity_1b,266,0.5668136972873916,0.518796992481203,-0.002527900414762141,-1.105263157894737,72.95467842619902,42.028195488721806,47.94924812030075
L2_1m_price_velocity_w,L1_15m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L1_15m_price_velocity_1b,1768,3.767393296256046,0.5186651583710408,-0.0026597345249244064,-1.3361142533936652,69.87239187918546,38.835972850678736,43.50721153846154
L2_5m_price_velocity_w,L2_1m_price_velocity_w,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L2_1m_price_velocity_w,1699,3.622493554092352,0.51854031783402,-0.0027845750619451826,2.6726015303119484,80.18177485137375,42.35094173042967,42.30723955267805
L1_15m_price_velocity_1b,L3_15m_z_low_w,6,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L3_15m_z_low_w,1507,3.21336487033604,0.5182481751824818,-0.00307671771348339,-0.09505640345056403,65.75780328101064,36.24734571997346,40.74518911745189
L2_5m_price_velocity_w,L1_15m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L1_15m_price_velocity_1b,1183,2.520829337936031,0.518174133558749,-0.0031507593372162024,-2.985629754860524,77.20266022034471,42.07692307692308,50.375739644970416
L2_1m_price_velocity_w,L1_15m_body,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L1_15m_body,1757,3.7439536320825075,0.5179282868525896,-0.0033966060433755496,-1.4028173022196926,69.853489160699,38.899829254410925,43.850170745589075
L2_5m_price_velocity_w,L1_15m_body,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_15m_body,1010,2.156449103965565,0.5178217821782178,-0.0035031107177473375,-0.2712871287128713,83.86888138011125,40.09133663366337,42.18292079207921
L2_15m_price_velocity_w,L1_15m_body,6,SPIKE_BOTH_DOWN,L2_15m_price_velocity_w__x__L1_15m_body,2156,4.598435935136057,0.5176252319109462,-0.003699660985018949,-3.831864564007421,67.60616571815854,37.44318181818182,47.14830705009276
L1_15m_body,L3_15m_z_se_w,12,SPIKE_BOTH_DOWN,L1_15m_body__x__L3_15m_z_se_w,2021,4.3065055722474375,0.5175655616031668,-0.0037593312927983735,-4.152894606630381,73.07063839754669,37.930974764967836,47.73565066798614
L2_15m_price_velocity_w,L3_15m_z_low_w,6,SPIKE_BOTH_UP,L2_15m_price_velocity_w__x__L3_15m_z_low_w,1645,3.507426111785889,0.5173252279635259,-0.003999664932439306,0.44559270516717325,65.34492868861844,37.067477203647414,40.65592705167173
L2_5m_price_velocity_w,L2_15m_price_velocity_w,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L2_15m_price_velocity_w,990,2.1095697756184877,0.5171717171717172,-0.004153175724248004,0.7090909090909091,80.63179392327797,41.40277777777778,41.60757575757576
L2_1m_price_velocity_w,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L2_15m_price_accel_w,731,1.5576722282597115,0.5170998632010944,-0.004225029694870819,-3.989740082079343,78.2264433275972,42.692544459644324,52.301641586867305
L1_15m_price_velocity_1b,L1_15m_body,12,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L1_15m_body,3019,6.437384133478233,0.5170586286849951,-0.004266264210970094,-0.7802252401457436,72.469925160938,38.33504471679364,42.2692116594899
L2_5m_price_velocity_w,L1_1h_body,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_1h_body,445,0.948240959747704,0.5168539325842697,-0.004470960311695471,-1.3735955056179776,66.22967055495593,37.33539325842697,40.20280898876405
L1_15m_body,L3_15m_z_high_w,6,SPIKE_BOTH_UP,L1_15m_body__x__L3_15m_z_high_w,2084,4.442881800166208,0.5167946257197696,-0.004530267176195535,0.8237763915547025,76.89041102082506,38.1837811900192,41.073056621881
L2_1m_price_velocity_w,L2_15m_price_velocity_w,12,SPIKE_BOTH_UP,L2_1m_price_velocity_w__x__L2_15m_price_velocity_w,583,1.2423022011975537,0.516295025728988,-0.0050298671669771755,-1.9391080617495713,99.53022894982436,44.38507718696398,47.62735849056604
L1_15m_price_velocity_1b,L1_15m_body,12,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L1_15m_body,3216,6.852905452918239,0.5158582089552238,-0.005466683940741346,-2.5460199004975124,67.78647563964195,38.62756529850746,45.73079912935324
L2_5m_price_velocity_w,L2_1m_price_velocity_w,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L2_1m_price_velocity_w,1208,2.5783630590892623,0.515728476821192,-0.005596416074773125,1.0084850993377483,85.24437178430718,42.92528973509934,43.852028145695364
L1_15m_price_velocity_1b,L2_15m_price_velocity_w,6,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L2_15m_price_velocity_w,2166,4.619744720748365,0.515697137580794,-0.0056277553151711235,-3.55724838411819,67.42641665825046,37.42255309325947,46.93120960295475
L2_5m_price_velocity_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L1_5m_price_velocity_1b,1015,2.1628417396492576,0.5152709359605911,-0.0060539569353740275,-3.518472906403941,69.61218714241421,41.210098522167485,50.049507389162564
L2_1m_price_velocity_w,L3_15m_z_se_w,12,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L3_15m_z_se_w,1050,2.237422489292335,0.5152380952380953,-0.006086797657869902,-4.380238095238095,71.90160998236232,39.20047619047619,48.97428571428571
L2_1m_price_velocity_w,L3_15m_z_low_w,12,SPIKE_BOTH_UP,L2_1m_price_velocity_w__x__L3_15m_z_low_w,340,0.7244987108184705,0.5147058823529411,-0.006619010543024051,-0.3205882352941177,67.24747214563119,38.841911764705884,42.711029411764706
L3_15m_z_se_w,L1_1h_price_velocity_1b,6,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L1_1h_price_velocity_1b,272,0.5795989686547763,0.5147058823529411,-0.006619010543024051,-2.5376838235294117,50.862534556909374,33.12408088235294,35.579963235294116
L2_5m_price_velocity_w,L1_1h_price_velocity_1b,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_1h_price_velocity_1b,447,0.9525027168701655,0.5145413870246085,-0.0067835058713566765,-2.214765100671141,66.86470481586575,37.011744966442954,41.01845637583892
L3_15m_z_high_w,L1_1h_body,6,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L1_1h_body,344,0.7330222250633937,0.5145348837209303,-0.006790009175034917,-1.221656976744186,59.22530820222682,37.14825581395349,44.6344476744186
L3_15m_z_se_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L1_5m_price_velocity_1b,729,1.5534104711372498,0.51440329218107,-0.006921600714895226,-2.45679012345679,64.7268485477572,37.00617283950617,42.71159122085048
L1_15m_price_velocity_1b,L3_15m_z_se_w,6,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L3_15m_z_se_w,3402,7.249248865307166,0.51440329218107,-0.006921600714895226,-1.864564961787184,69.51720115014784,37.24573780129336,42.98015873015873
L3_15m_z_se_w,L3_15m_z_low_w,6,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L3_15m_z_low_w,2625,5.5978179803533,0.5142857142857142,-0.00703917861025094,0.06485714285714286,64.08377850235192,36.266285714285715,39.62657142857143
L2_5m_price_velocity_w,L1_15m_price_velocity_1b,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_15m_price_velocity_1b,1017,2.1713652538941806,0.5142576204523107,-0.00706727244365446,-0.6052114060963618,83.53770832966389,39.906096361848576,42.448869223205506
L1_1h_body,L1_1h_price_velocity_1b,6,SPIKE_BOTH_UP,L1_1h_body__x__L1_1h_price_velocity_1b,1914,4.078501566195743,0.5135841170323929,-0.007740775863572247,-1.1155956112852665,72.53991902428389,37.18103448275862,40.349007314524556
L1_15m_price_velocity_1b,L1_5m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L1_5m_price_velocity_1b,707,1.5065311427901724,0.5134370579915134,-0.007887834904451774,-2.2273691654879775,70.79555148700629,37.811527581329564,42.73408769448373
L3_15m_z_se_w,L3_15m_z_high_w,12,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L3_15m_z_high_w,2606,5.557331287689914,0.513430544896393,-0.007894347999572227,1.1266308518802763,61.871158809617164,36.11444742900998,36.99606676899463
L1_15m_body,L3_15m_z_low_w,6,SPIKE_BOTH_UP,L1_15m_body__x__L3_15m_z_low_w,1481,3.1579620277440386,0.512491559756921,-0.00883333313904422,-0.5268399729912221,66.49287134424318,36.451553004726534,41.29068197164079
L2_5m_price_velocity_w,L1_15m_price_velocity_1b,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_15m_price_velocity_1b,1290,2.750964222548957,0.5124031007751938,-0.008921792120771377,2.1751937984496124,75.03614738531685,39.35949612403101,39.393217054263566
L3_15m_z_se_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L1_5m_price_velocity_1b,484,1.031345223635705,0.512396694214876,-0.008928198681089183,-1.8316115702479339,72.44193471651622,42.04132231404959,48.31818181818182
L3_15m_z_high_w,L3_15m_z_low_w,12,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L3_15m_z_low_w,2264,4.826439941187751,0.5123674911660777,-0.00895740172988746,-0.5880079505300353,69.59351163153754,35.46190371024735,38.98818462897526
L1_15m_body,L3_15m_z_se_w,6,SPIKE_BOTH_DOWN,L1_15m_body__x__L3_15m_z_se_w,3369,7.178929872786551,0.5123181953101811,-0.009006697585784096,-2.539329177797566,67.13110696416341,36.72002077767883,43.43826061145741
L1_1h_body,L1_1h_price_velocity_1b,12,SPIKE_BOTH_UP,L1_1h_body__x__L1_1h_price_velocity_1b,3846,8.19535894649364,0.5122204888195527,-0.009104404076412442,-1.265925637025481,74.9635274768321,36.98706448257931,40.5145605824233
L3_15m_z_high_w,L3_15m_z_low_w,6,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L3_15m_z_low_w,3154,6.720790982121929,0.5120481927710844,-0.009276700124880799,-0.05944831959416614,60.37711195555732,36.40686429930247,39.80493024730501
L1_15m_price_velocity_1b,L3_15m_z_high_w,6,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L3_15m_z_high_w,1641,3.496771718979735,0.5118829981718465,-0.009441894724118716,-0.8467397928092626,68.01669150440965,36.859993906154784,40.77848872638635
L2_5m_price_velocity_w,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L2_15m_price_accel_w,842,1.79419974855633,0.5118764845605701,-0.009448408335395064,-5.892220902612826,84.22168603036017,42.13361045130641,54.91983372921615
L3_15m_z_high_w,L1_1h_price_velocity_1b,6,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L1_1h_price_velocity_1b,340,0.7244987108184705,0.5117647058823529,-0.009560187013612276,-1.4080882352941178,59.46891469430433,37.2125,44.936764705882354
L3_15m_z_low_w,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L3_15m_z_low_w__x__L2_15m_price_accel_w,1321,2.817021457947112,0.5117335352006056,-0.00959135769535957,0.5509084027252081,63.54599496779405,37.61619984859954,41.92676003028009
L2_5m_price_velocity_w,L3_15m_z_se_w,6,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L3_15m_z_se_w,1961,4.1786528585735905,0.5114737378888322,-0.009851155007132961,-1.6271035186129525,67.8095321957475,36.234574196838345,42.56731259561448
L3_15m_z_se_w,L1_1h_body,6,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L1_1h_body,268,0.5710754544098532,0.5111940298507462,-0.01013086304521893,-1.5009328358208955,48.777347549431376,33.29477611940298,34.58582089552239
L2_1m_price_velocity_w,L3_15m_z_high_w,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L3_15m_z_high_w,677,1.4426047859532487,0.5110782865583456,-0.010246606337619535,-1.6403249630723782,61.399445373732284,39.64032496307238,43.55723781388478
L3_15m_z_high_w,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L2_15m_price_accel_w,1722,3.6715037610006607,0.5110336817653891,-0.010291211130576072,-0.06504065040650407,73.84218144314985,38.96907665505226,43.13632404181185
L3_15m_z_se_w,L3_15m_z_high_w,12,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L3_15m_z_high_w,2068,4.406656864625285,0.5106382978723404,-0.01068659502362479,0.46663442940038685,69.3090290536365,37.32047872340426,40.08631528046422
L2_5m_price_velocity_w,L3_15m_z_low_w,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L3_15m_z_low_w,1295,2.761618615355111,0.5104247104247104,-0.010900182471254793,-0.18745173745173746,71.76882367876703,37.62992277992278,41.09382239382239
L3_15m_z_se_w,L3_15m_z_high_w,6,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L3_15m_z_high_w,2906,6.192333098936691,0.5103234686854783,-0.011001424210486888,-0.056176875430144525,63.29601628048463,35.26901238816242,38.78294907088782
